Date,Open,High,Low,Close,Volume,MA_5,MA_10,MA_20,MA_50,MA_100,MA_200,Signal_5_20_short,Signal_10_50_medium,Signal_20_100_long,Signal_50_200_vlong,Combined_Signal,Buy
2000-01-03,35.8496313345656,36.231416545796336,34.20795492627346,35.601470947265625,53228400,,,,,,,,,,,NANANANA,
2000-01-04,34.68516148684689,35.77324855605452,34.2842873034546,34.39882278442383,54119000,,,,,,,,,,,NANANANA,
2000-01-05,33.940679002371155,35.54417564815247,33.40618012044405,34.76151657104492,64059600,,,,,,,,,,,NANANANA,
2000-01-06,34.26520398530093,34.78061373884027,33.100759727304634,33.59708023071289,54976600,,,,,,,,,,,NANANANA,
2000-01-07,33.17712027934316,34.28429690546623,32.7762459836779,34.036136627197266,62013600,34.47900543212891,,,,,,,,,,NANANANA,
2000-01-10,34.646986035302376,34.72334302931957,34.01704083466052,34.2842903137207,44963600,34.21556930541992,,,,,,,,,,NANANANA,
2000-01-11,34.0552157156808,34.89514256068639,33.196199624197824,33.40618133544922,46743600,34.017041015625,,,,,,,,,,NANANANA,
2000-01-12,33.13894163020179,33.25347714274857,31.89814024427834,32.3181037902832,66532400,33.528358459472656,,,,,,,,,,NANANANA,
2000-01-13,31.879042672419896,33.177111475847774,31.000937305395155,32.928951263427734,83144000,33.39473266601563,,,,,,,,,,NANANANA,
2000-01-14,32.73806118487249,34.79970002333677,32.29900846927362,34.2842903137207,73416400,33.44436340332031,33.96168441772461,,,,,,,,,NANANANA,
2000-01-18,34.15067124819045,35.58236512388317,34.13158199651454,35.219669342041016,81483600,33.631439208984375,33.92350425720215,,,,,,,,,NANANANA,
2000-01-19,33.749783810054026,34.055211717837324,32.3753582250292,32.6807861328125,97568200,33.48636016845703,33.75170059204102,,,,,,,,,NANANANA,
2000-01-20,32.6998911488731,33.50163979350396,32.337195333444846,32.37537384033203,56349800,33.4978141784668,33.51308631896973,,,,,,,,,NANANANA,
2000-01-21,32.68080109745623,32.75715810936618,31.535445918807067,31.688159942626953,68416200,33.24965591430664,33.322194290161136,,,,,,,,,NANANANA,
2000-01-24,31.70247619917363,32.27992608929858,30.790964389141692,30.924589157104492,63597600,32.577715682983396,33.01103954315185,,,,,,,,,NANANANA,
2000-01-25,30.84823654777736,31.7263422910928,30.409183676119635,31.401824951171875,59823200,31.81414680480957,32.72279300689697,,,,,,,,,NANANANA,
2000-01-26,31.287282953322308,31.61180022617556,30.275552632073936,30.351909637451172,49365000,31.348371505737305,32.417365837097165,,,,,,,,,NANANANA,
2000-01-27,30.509397223025935,30.905499204804624,29.702876320368127,30.16101837158203,63654800,30.905500411987305,32.20165729522705,,,,,,,,,NANANANA,
2000-01-28,29.97012799629425,30.61916261532228,29.702878447282707,30.0083065032959,58225400,30.569529724121093,31.909592819213863,,,,,,,,,NANANANA,
2000-01-31,29.81740749841449,29.989210742643508,28.977480526628163,29.89376449584961,73194200,30.36336479187012,31.470540237426757,32.716112327575686,,,,0,,,,0NANANA,
2000-02-01,30.084661709589167,31.535444888477983,29.836501428989763,31.439998626708984,70196600,30.37099952697754,31.092573165893555,32.508038711547854,,,,0,,,,0NANANA,
2000-02-02,31.287294379539983,31.745436579118365,30.69552737175125,30.79097366333008,49915600,30.45881233215332,30.903591918945313,32.327646255493164,,,,0,,,,0NANANA,
2000-02-03,31.172745476873416,31.821779981597057,30.580978722566577,31.64997673034668,49186000,30.75660400390625,30.831052207946776,32.172069263458255,,,,0,,,,0NANANA,
2000-02-04,31.879037560605585,32.98621371540506,31.807452895424586,32.54716110229492,55365400,31.264374923706058,30.916952323913577,32.119573307037356,,,,0,,,,0NANANA,
2000-02-07,32.623525221490354,32.64261446971826,31.840866044146235,32.56625747680664,40005800,31.798873519897462,31.08111915588379,32.046079349517825,,,,0,,,,0NANANA,
