Date,Open,High,Low,Close,Volume,MA_5,MA_10,MA_20,MA_50,MA_100,MA_200
2000-01-03,23.605966455897935,23.803341364743513,22.77699436856856,23.013843536376953,12019200,,,,,,
2000-01-04,22.42948170458062,22.60812359908765,21.972953024364653,22.508878707885746,11723400,,,,,,
2000-01-05,22.310388686997115,23.044806022131063,21.91340727685848,22.369935989379883,8714550,,,,,,
2000-01-06,22.270699248226297,23.163909111123072,22.15160459984006,22.687530517578125,8369250,,,,,,
2000-01-07,23.06465725992091,23.34254408374275,22.54857939351518,23.10435485839844,6571950,22.73690872192383,,,,,
2000-01-10,23.10435020728611,23.30284179419476,22.707368850708008,22.707368850708008,4723500,22.675613784790038,,,,,
2000-01-11,22.230995060481433,22.36993756433047,21.675219593366535,22.17144775390625,8405550,22.60812759399414,,,,,
2000-01-12,22.131750443044048,22.508884026303654,22.072203130805143,22.310392379760746,7271850,22.596218872070317,,,,,
2000-01-13,22.588279839385727,23.02495889427229,22.40963791223041,22.6478271484375,6918900,22.58827819824219,,,,,
2000-01-14,23.481481476904953,24.05710466259022,23.124197744292225,23.461631774902344,9731850,22.65973358154297,22.6983211517334,,,,
2000-01-18,23.48149914385806,23.660141144570655,22.310400372137437,22.5485897064209,5296650,22.627977752685545,22.65179576873779,,,,
2000-01-19,22.945557942523227,23.93801223888655,22.945557942523227,23.541030883789062,15734700,22.90189437866211,22.755010986328124,,,,
2000-01-20,23.938025752200357,24.13651745041974,23.104363163815268,23.521194458007812,7770300,23.144054794311522,22.87013683319092,,,,
2000-01-21,23.461642679641056,23.50134028485829,23.064661175749087,23.16390609741211,5160600,23.247270584106445,22.917774391174316,,,,
2000-01-24,23.620419438789053,23.679966716212252,22.925701807931304,23.183740615844727,6459150,23.191692352294922,22.925712966918944,,,,
2000-01-25,23.183758624150897,24.057118765672847,23.183758624150897,23.6998348236084,7579950,23.421941375732423,23.024959564208984,,,,
2000-01-26,23.9380096177057,25.089257783839205,23.81891504249323,24.910615921020508,8386650,23.69585838317871,23.29887638092041,,,,
2000-01-27,25.228213125335916,25.88323362346788,24.950326247026577,25.62519645690918,8165850,24.116658782958986,23.630356788635254,,,,
2000-01-28,25.26790027055291,25.26790027055291,24.334991530194618,24.354841232299805,7500000,24.354845809936524,23.801058197021483,,,,
2000-01-31,24.394550673167963,25.88323362346788,24.394550673167963,25.62519645690918,7160250,24.843136978149413,24.01741466522217,23.357867908477782,,,
2000-02-01,26.18096435366204,26.835984705186284,25.8236805255579,26.597795486450195,9651000,25.422729110717775,24.4223352432251,23.537065505981445,,,
2000-02-02,26.35961120974244,26.736744815861268,25.84353507813762,26.161121368408203,7126200,25.672830200195314,24.68434429168701,23.719677639007568,,,
2000-02-03,26.518394187911007,26.95507311025631,25.486240538547452,26.41914749145508,9200250,25.83162040710449,24.974139595031737,23.922138214111328,,,
