CAGR,Volatility,Sharpe,MaxDD,Total_Trades,Days_in_Position,Final_Equity,Strategy,Period,Train_Start,Train_End,Test_Start,Test_End,Train_Sharpe
-0.4431386885755205,0.25744095910868525,-1.7213216191773053,-0.2574040921632644,9,75.0,0.7462314060829117,Short OR Long,1,2000-01-03,2002-01-07,2002-01-08,2002-07-09,-0.2665877192527046
0.25706343016957245,0.27987330541221755,0.9184992823483145,-0.11754682004587227,6,71.0,1.1211884008361719,Short OR Long,2,2000-07-03,2002-07-09,2002-07-10,2003-01-07,-0.5310301181435457
-0.24281646761188036,0.25543083365900365,-0.9506153354063618,-0.2587634360510734,12,88.0,0.8701629343910942,Short OR Long,3,2001-01-02,2003-01-07,2003-01-08,2003-07-09,-0.32687623327447785
0.041967729701432255,0.21164691539345426,0.19829124191776534,-0.16820177934144864,10,71.0,1.0207682056673946,"Short-term only (5,20)",4,2001-07-03,2003-07-09,2003-07-10,2004-01-07,-0.729474149856736
-0.2576588181516226,0.09891483422464374,-2.604855178409926,-0.16251763583909937,4,53.0,0.8615922364137094,"Long-term only (50,200)",5,2002-01-08,2004-01-07,2004-01-08,2004-07-09,-0.37615233218478716
-0.004600404392715252,0.12849179933509794,-0.035803097291195275,-0.0688025732967582,13,79.0,0.997697146235913,"Short-term only (5,20)",6,2002-07-10,2004-07-09,2004-07-12,2005-01-06,-0.06390596465377549
0.003989874317211539,0.10713080664375842,0.03724301573196448,-0.045877385114401675,5,49.0,1.0019929512313006,"Short-term only (5,20)",7,2003-01-08,2005-01-06,2005-01-07,2005-07-08,-0.22949563868442202
0.09958676327616245,0.14259073370505224,0.6984097822384226,-0.10575373047396015,4,108.0,1.0486118267863291,Original (>=2 signals),8,2003-07-10,2005-07-08,2005-07-11,2006-01-06,0.17288889859987674
-0.19649425377531193,0.10483589022385265,-1.8743032882703068,-0.15359462742345736,12,55.0,0.8963848203894843,"Short-term only (5,20)",9,2004-01-08,2006-01-06,2006-01-09,2006-07-10,0.5627369059453665
0.37950229529166735,0.13268803214403238,2.860109454933501,-0.042240727972783346,6,113.0,1.1745221561518826,"Short-term only (5,20)",10,2004-07-12,2006-07-10,2006-07-11,2007-01-09,0.07508605015139633
0.0023732638842757225,0.13112333215800437,0.018099478141814805,-0.07749727756861288,5,70.0,1.001185928728663,"Medium-term only (10,50)",11,2005-01-07,2007-01-09,2007-01-10,2007-07-11,1.0108404603300825
0.26156693320142543,0.22740392525408454,1.1502305112331268,-0.10519631781708279,7,78.0,1.123194966691636,"Short-term only (5,20)",12,2005-07-11,2007-07-11,2007-07-12,2008-01-09,0.8632683515880284
-0.04775974749412093,0.167765314186396,-0.2846818946201082,-0.11467706081163685,5,36.0,0.9758279830512543,"Medium-term only (10,50)",13,2006-01-09,2008-01-09,2008-01-10,2008-07-10,1.0628668015403002
-0.13116070393902146,0.11517511824762146,-1.138793742386543,-0.08196174734533995,3,22.0,0.9321154950224669,"Medium-term only (10,50)",14,2006-07-11,2008-07-10,2008-07-11,2009-01-08,0.9988011169245588
0.05758083308979822,0.18412444949720927,0.312727794961695,-0.13387260398645937,6,55.0,1.0283874917023244,>=3 of 4 signals,15,2007-01-10,2009-01-08,2009-01-09,2009-07-10,0.3434210010938478
0.6452295370760455,0.2336898830388396,2.761050365919381,-0.0958527073215984,4,122.0,1.2826650135854043,"Medium-term only (10,50)",16,2007-07-12,2009-07-10,2009-07-13,2010-01-08,0.6573168461874839
