CAGR,Volatility,Sharpe,MaxDD,Total_Trades,Days_in_Position,Final_Equity,Strategy,Period,Train_Start,Train_End,Test_Start,Test_End,Train_Sharpe
0.49896977649835983,0.23270104280753395,2.14425242997753,-0.06730926378918818,7,86.0,1.224324212167006,"Short-term only (5,20)",1,2004-08-19,2006-08-17,2006-08-18,2007-02-20,1.8720742681002298
0.20582426722536096,0.13919931679708936,1.4786298665918791,-0.07748203272750351,5,70.0,1.0981002992556559,"Short-term only (5,20)",2,2005-02-17,2007-02-20,2007-02-21,2007-08-20,2.1990618416305288
0.41675963092330837,0.21948007093589963,1.8988495362981057,-0.1747615967054689,7,73.0,1.1902771235822809,"Short-term only (5,20)",3,2005-08-18,2007-08-20,2007-08-21,2008-02-20,1.353406408496974
-0.1411182001946112,0.20184241944923567,-0.699150359868249,-0.1400521101000506,10,51.0,0.9267587603067957,"Short-term only (5,20)",4,2006-02-17,2008-02-20,2008-02-21,2008-08-19,1.397948864050894
-0.2501177023984462,0.28121914012130533,-0.8894049753887898,-0.17205394436720522,10,46.0,0.8659574456066267,"Short-term only (5,20)",5,2006-08-18,2008-08-19,2008-08-20,2009-02-19,1.090620869960834
0.3102169745825898,0.2585230397230413,1.1999587151494457,-0.11872076311158353,4,112.0,1.1446470960879558,"Medium-term only (10,50)",6,2007-02-21,2009-02-19,2009-02-20,2009-08-19,0.8697169602446684
0.4638603874448308,0.14715912883519439,3.152100662163573,-0.052094064620524586,7,91.0,1.2099009824960185,All 4 signals,7,2007-08-21,2009-08-19,2009-08-20,2010-02-19,1.0661981460792584
-0.001998999999999973,0.001414213562373094,-1.4135064555918906,0.0,1,0.0,0.999,All 4 signals,8,2008-02-21,2010-02-19,2010-02-22,2010-08-19,1.7315399806885154
-0.06030078932598426,0.08969353909553565,-0.6722980265251417,-0.06280828589304688,6,35.0,0.9693808388213663,All 4 signals,9,2008-08-20,2010-08-19,2010-08-20,2011-02-17,1.7315399806885152
-0.27899749591335266,0.12675240764692536,-2.2011218650024618,-0.15003136823177277,5,18.0,0.849118663136459,>=3 of 4 signals,10,2009-02-20,2011-02-17,2011-02-18,2011-08-18,1.7369582296939956
0.011508218834559658,0.1419998182206234,0.08104389835682378,-0.06856405865511087,5,53.0,1.005737649108633,Short AND Medium,11,2009-08-20,2011-08-18,2011-08-19,2012-02-17,0.9582134743011239
0.22287130392933174,0.09322991712051672,2.3905556372127825,-0.05830095664474931,4,36.0,1.1058351160680926,Short AND Medium,12,2010-02-22,2012-02-17,2012-02-21,2012-08-17,0.3935904131939496
0.40646158467143145,0.1422130282080683,2.8581177814225835,-0.055461855098373744,6,92.0,1.18594333113831,"Short-term only (5,20)",13,2010-08-20,2012-08-17,2012-08-20,2013-02-21,0.9600570132288327
0.1125672157983939,0.12532284498177357,0.8982178453957473,-0.08743729052793331,9,65.0,1.0547830183494584,"Short-term only (5,20)",14,2011-02-18,2013-02-21,2013-02-22,2013-08-21,0.808759999721447
0.6525311807918126,0.2374491737203379,2.7480878141961806,-0.05475440841719637,6,97.0,1.2855081410834444,"Short-term only (5,20)",15,2011-08-19,2013-08-21,2013-08-22,2014-02-21,1.4309979123291294
0.012649291449782218,0.12941473668206285,0.09774228016132444,-0.06152551669453776,8,64.0,1.0063047706583639,"Short-term only (5,20)",16,2012-02-21,2014-02-21,2014-02-24,2014-08-21,1.9733109049188648
-0.2939845229501469,0.1326233092178009,-2.2166881876499565,-0.19929822401366384,12,58.0,0.8402472713730483,"Short-term only (5,20)",17,2012-08-20,2014-08-21,2014-08-22,2015-02-23,1.715032320508129
0.27925373043888846,0.28063147143014155,0.9950905684803207,-0.07945728922412865,4,50.0,1.1310409941460515,"Long-term only (50,200)",18,2013-02-22,2015-02-23,2015-02-24,2015-08-21,0.8560630454402584
0.34125673146283897,0.2764946125709317,1.2342256085560916,-0.11705881265862537,2,125.0,1.158126388380318,"Long-term only (50,200)",19,2013-08-22,2015-08-21,2015-08-24,2016-02-23,0.8425989522823749
-0.11322381233906786,0.16735609659033981,-0.67654429474548,-0.1364324724427603,4,89.0,0.9416879460102121,"Long-term only (50,200)",20,2014-02-24,2016-02-23,2016-02-24,2016-08-22,0.29387661507866664
0.13912759476464287,0.12207708340771316,1.139670041919206,-0.06537921021047824,4,98.0,1.0672992058296693,"Medium-term only (10,50)",21,2014-08-22,2016-08-22,2016-08-23,2017-02-22,0.34201222096041634
0.21625543922136292,0.1612208846975382,1.3413611991217729,-0.08445856092797363,2,125.0,1.1028397160155972,Short OR Long,22,2015-02-24,2017-02-22,2017-02-23,2017-08-22,0.6510580203219165
0.3809814651968406,0.20400071447970858,1.8675496611299165,-0.15144476379172386,2,125.0,1.1751516775279864,Short OR Long,23,2015-08-24,2017-08-22,2017-08-23,2018-02-22,0.9774841054420327
0.16829090687709747,0.24716767810909238,0.6808774843238966,-0.13787284223553994,2,125.0,1.0808750653415489,Short OR Long,24,2016-02-24,2018-02-22,2018-02-23,2018-08-22,1.1460195129083666
-0.23532267042465516,0.2052604183819655,-1.146459080029484,-0.18180516599114083,3,59.0,0.8744583063676306,"Long-term only (50,200)",25,2016-08-23,2018-08-22,2018-08-23,2019-02-25,1.2126013047884117
0.004810137043479434,0.27271929533662226,0.017637685069339142,-0.19862677914024332,2,122.0,1.0024021832794856,Short OR Long,26,2017-02-23,2019-02-25,2019-02-26,2019-08-23,0.5995271993835353
0.3955375029102297,0.18475431938001657,2.1408836569425933,-0.09086005005171818,2,125.0,1.181328702313725,Short OR Long,27,2017-08-23,2019-08-23,2019-08-26,2020-02-25,0.32512119920004107
0.520214623913335,0.2554640315335802,2.036351735273362,-0.06974800449581771,4,87.0,1.2329698390120234,"Medium-term only (10,50)",28,2018-02-23,2020-02-25,2020-02-26,2020-08-24,0.5648611783591637
0.30610128410587034,0.2720595792066067,1.1251259191039613,-0.15828117495742583,6,97.0,1.1428478831873778,"Medium-term only (10,50)",29,2018-08-23,2020-08-24,2020-08-25,2021-02-24,1.226567523576145
0.9561967096101278,0.21602475557426568,4.426329320768071,-0.08045524216765111,2,125.0,1.398641022425028,"Medium-term only (10,50)",30,2019-02-26,2021-02-24,2021-02-25,2021-08-24,1.4435725188435053
-0.1792518765435206,0.18445849284319932,-0.9717735073109122,-0.11183657852113586,9,71.0,0.9059515017132426,"Medium-term only (10,50)",31,2019-08-26,2021-08-24,2021-08-25,2022-02-23,2.198331353612485
-0.001998999999999973,0.001414213562373094,-1.4135064555918906,0.0,1,0.0,0.999,>=3 of 4 signals,32,2020-02-26,2022-02-23,2022-02-24,2022-08-24,1.4441081723985778
-0.001998999999999973,0.001414213562373094,-1.4135064555918906,0.0,1,0.0,0.999,"Long-term only (50,200)",33,2020-08-25,2022-08-24,2022-08-25,2023-02-24,1.191910085156687
0.5120868436549575,0.21634863099442972,2.366952087014325,-0.08530361337096631,2,79.0,1.229669404211944,Long AND VeryLong,34,2021-02-25,2023-02-24,2023-02-27,2023-08-25,1.1384736014957215
0.1187664892658673,0.27425215806361786,0.4330558056659566,-0.1307719509968856,4,120.0,1.0577175848334315,Long AND VeryLong,35,2021-08-25,2023-08-25,2023-08-28,2024-02-27,0.6298950577679658
0.4435625398235752,0.27222001606294316,1.6294266168914409,-0.17203688245381488,3,115.0,1.2014834746360747,Long AND VeryLong,36,2022-02-24,2024-02-27,2024-02-28,2024-08-27,0.8389765334988672
0.09434562619191511,0.29325953465166876,0.3217137553736422,-0.18354487467443925,2,125.0,1.0461097581955323,"Long-term only (50,200)",37,2022-08-25,2024-08-27,2024-08-28,2025-02-28,1.1132668169045523
-0.038416024420434236,0.25869268981787596,-0.14850061842675094,-0.2270591025445645,8,105.0,0.9806038831146682,Short OR Long,38,2023-02-27,2025-02-28,2025-03-03,2025-08-29,1.0198542573439453
