CAGR,Volatility,Sharpe,MaxDD,Total_Trades,Days_in_Position,Final_Equity,Strategy,Period,Train_Start,Train_End,Test_Start,Test_End,Train_Sharpe
0.15497575540584974,0.2528073296569074,0.6130192333274993,-0.14929981174742596,5,106.0,1.0746979833450185,"Medium-term only (10,50)",1,2012-05-18,2014-05-21,2014-05-22,2014-11-18,1.4209934650758753
0.1997139741183238,0.22028487712426106,0.9066168169395789,-0.09201742461673883,2,125.0,1.0953145548737695,Short OR Long,2,2012-11-19,2014-11-18,2014-11-19,2015-05-21,1.6883003884194943
0.7832868231403698,0.29172159344157583,2.6850491727388754,-0.16566713419096973,2,125.0,1.3353976273531303,Short OR Long,3,2013-05-22,2015-05-21,2015-05-22,2015-11-18,1.9916489844195187
0.21477862187178398,0.3561642305243899,0.6030325435981031,-0.1351115379869474,2,125.0,1.1021699605196034,"Long-term only (50,200)",4,2013-11-19,2015-11-18,2015-11-19,2016-05-20,1.6501490222394286
0.0275435462224336,0.18946770830166623,0.14537330117794736,-0.1365545993426427,2,125.0,1.013678226175562,"Long-term only (50,200)",5,2014-05-22,2016-05-20,2016-05-23,2016-11-17,1.3550470237444479
0.4277955480983402,0.14779936782957587,2.894434221069346,-0.055185995300843685,4,109.0,1.1949039911634491,"Long-term only (50,200)",6,2014-11-19,2016-11-17,2016-11-18,2017-05-22,0.9781623049061938
0.4556105908696031,0.18415222427369907,2.474097680147729,-0.06132196845014947,2,125.0,1.2064868796922754,Short OR Long,7,2015-05-22,2017-05-22,2017-05-23,2017-11-17,1.36164766209457
0.053232904610680754,0.3208411059242926,0.16591672210244118,-0.21166290604281807,2,125.0,1.026271360123959,Short OR Long,8,2015-11-19,2017-11-17,2017-11-20,2018-05-22,1.262787486725513
-0.3085618956105983,0.3314541063606431,-0.930933995655083,-0.2840248116671136,5,88.0,0.8315275728377272,Short OR Long,9,2016-05-23,2018-05-22,2018-05-23,2018-11-19,1.1619397851976643
0.09199154923001118,0.2946585606363259,0.3121971037642758,-0.1391969771675361,8,89.0,1.0449839947243265,Short OR Long,10,2016-11-18,2018-11-19,2018-11-20,2019-05-23,0.5852288990339267
-0.006484122563653605,0.24683911353343155,-0.026268618740503638,-0.18513470804652288,6,104.0,0.99675266612954,Original (>=2 signals),11,2017-05-23,2019-05-23,2019-05-24,2019-11-20,0.6072366263085575
0.1714291362594189,0.2932534871450933,0.5845766334386359,-0.2512788492506849,4,93.0,1.0823257994982005,Original (>=2 signals),12,2017-11-20,2019-11-20,2019-11-21,2020-05-22,0.18836218560284987
0.09401063038933266,0.3950981358684725,0.2379424802465498,-0.2332132001828757,4,105.0,1.0459496309045349,"Medium-term only (10,50)",13,2018-05-23,2020-05-22,2020-05-26,2020-11-19,0.5083309077325736
0.16901534121355266,0.26678428001641197,0.6335281119380618,-0.15978971530813377,8,103.0,1.0812101281497286,Original (>=2 signals),14,2018-11-20,2020-11-19,2020-11-20,2021-05-24,0.76384460246968
0.10525676846091114,0.2635324370377861,0.39940725947834305,-0.18305507135153345,2,125.0,1.0513119272893803,Short OR Long,15,2019-05-24,2021-05-24,2021-05-25,2021-11-19,0.8592882071227378
-0.3637237650962969,0.24278067470493891,-1.49815781481926,-0.22889696578772073,9,51.0,0.7976692515721683,Short OR Long,16,2019-11-21,2021-11-19,2021-11-22,2022-05-23,0.8124690507939293
-0.001998999999999973,0.001414213562373094,-1.4135064555918906,0.0,1,0.0,0.999,Long AND VeryLong,17,2020-05-26,2022-05-23,2022-05-24,2022-11-21,0.6742814419869593
1.030968122199186,0.2817642618835997,3.658974049111635,-0.0629374114571701,2,58.0,1.4251203886686858,Long AND VeryLong,18,2020-11-20,2022-11-21,2022-11-22,2023-05-24,0.5435407545354023
0.5358677751439465,0.28100127079929416,1.9069941342958956,-0.1634913924323196,8,109.0,1.2393013254023197,>=3 of 4 signals,19,2021-05-25,2023-05-24,2023-05-25,2023-11-22,1.3163191623309471
0.995285890017156,0.4172633610070598,2.3852702705913265,-0.18426432970343679,2,125.0,1.4125458895261265,Long AND VeryLong,20,2021-11-22,2023-11-22,2023-11-24,2024-05-24,1.9428757043299463
0.3193951159855324,0.2907057769050775,1.0986885757341611,-0.16021181297591444,4,123.0,1.1486492571649243,Original (>=2 signals),21,2022-05-24,2024-05-24,2024-05-28,2024-11-22,2.378509944213459
0.3021722234806452,0.43016497642873486,0.7024565923272135,-0.3415081492514951,2,125.0,1.1411276105154258,Short OR Long,22,2022-11-22,2024-11-22,2024-11-25,2025-05-29,2.990590827488988
