alpha,train_r2,test_r2,train_rmse,test_rmse,train_mae,test_mae,n_nonzero_coefs,intercept
1e-05,0.007377306231710734,-0.007752691633477804,0.0200949818126038,0.02112982980635908,0.01419435351024087,0.014445308125921793,20,-0.0003102573340133567
1.3257113655901082e-05,0.007351629241491686,-0.007014132857328326,0.020095241717660337,0.021122085604001653,0.01419362543696326,0.0144362657236856,20,-0.0003102573340133568
1.757510624854793e-05,0.0073093821704282025,-0.006089866976890956,0.020095669339412967,0.02111239015682549,0.014192562804342697,0.014424275270998868,19,-0.0003102573340133569
2.3299518105153718e-05,0.007239652346033187,-0.00509436395142604,0.02009637511967443,0.021101942456967154,0.014191353625616701,0.014411476596643973,17,-0.00031025733401335705
3.0888435964774785e-05,0.007150632883183516,-0.00458140945443497,0.02009727610671567,0.021096557033427978,0.014190786508601436,0.014406098536803132,17,-0.0003102573340133571
4.094915062380427e-05,0.00699413709119634,-0.003957057847926437,0.020098859939731303,0.0210900002146625,0.014190531623318839,0.014399548995811237,17,-0.00031025733401335716
5.4286754393238594e-05,0.006868345339659965,-0.003289798792462495,0.02010013293862602,0.021082990536042574,0.014191000108996522,0.014391404698582282,15,-0.0003102573340133573
7.196856730011514e-05,0.006735022541270119,-0.002488788025075017,0.020101482062897368,0.021074572691809755,0.014191881994795156,0.014380808964390906,12,-0.0003102573340133574
9.540954763499944e-05,0.006619640510305724,-0.0017428874304032949,0.02010264956730248,0.02106673097746592,0.014192629596997021,0.014371051100411996,12,-0.0003102573340133576
0.00012648552168552957,0.006416841965731668,-0.0008826845552214468,0.020104701439975222,0.021057683968122333,0.014194113877559054,0.01435971699113626,12,-0.0003102573340133578
0.00016768329368110083,0.00606181806370365,6.326430971181907e-05,0.020108292992433652,0.02104773065324761,0.014196978922165766,0.014346810250040158,11,-0.00031025733401335813
0.00022229964825261955,0.005519572477610146,0.000874869086113339,0.020113777310571464,0.02103918715954712,0.014201650437153645,0.014334395152055401,9,-0.0003102573340133584
0.00029470517025518097,0.0046280774635750754,0.001488368171158938,0.020122790718420214,0.02103272675548793,0.014209791070973612,0.014325022445434554,8,-0.00031025733401335884
0.0003906939937054617,0.003515967105783835,0.002056901637517705,0.02013402898831985,0.02102673808630779,0.014221730555509217,0.014323078055406948,6,-0.0003102573340133593
0.0005179474679231213,0.00239996933314901,0.002135257688281711,0.02014530023962838,0.021025912586085535,0.014234055376078535,0.0143259926001193,4,-0.0003102573340133598
0.0006866488450042998,0.0014082623820448337,0.001357326498357625,0.020155310900753898,0.021034106846208975,0.01424736145540099,0.014336323454790523,2,-0.0003102573340133602
0.0009102981779915217,0.0003019483717769944,0.00021289821392000974,0.02016647258452144,0.0210461557676411,0.014261296015052449,0.014351728777334108,1,-0.0003102573340133602
0.0012067926406393288,0.0,-1.6768158551894174e-05,0.020169517890963478,0.021048572940599856,0.01426424620084219,0.014354066701910188,0,-0.0003102573340133602
0.0015998587196060573,0.0,-1.6768158551894174e-05,0.020169517890963478,0.021048572940599856,0.01426424620084219,0.014354066701910188,0,-0.0003102573340133602
0.0021209508879201904,0.0,-1.6768158551894174e-05,0.020169517890963478,0.021048572940599856,0.01426424620084219,0.014354066701910188,0,-0.0003102573340133602
0.002811768697974231,0.0,-1.6768158551894174e-05,0.020169517890963478,0.021048572940599856,0.01426424620084219,0.014354066701910188,0,-0.0003102573340133602
0.003727593720314938,0.0,-1.6768158551894174e-05,0.020169517890963478,0.021048572940599856,0.01426424620084219,0.014354066701910188,0,-0.0003102573340133602
0.004941713361323833,0.0,-1.6768158551894174e-05,0.020169517890963478,0.021048572940599856,0.01426424620084219,0.014354066701910188,0,-0.0003102573340133602
0.006551285568595509,0.0,-1.6768158551894174e-05,0.020169517890963478,0.021048572940599856,0.01426424620084219,0.014354066701910188,0,-0.0003102573340133602
0.00868511373751352,0.0,-1.6768158551894174e-05,0.020169517890963478,0.021048572940599856,0.01426424620084219,0.014354066701910188,0,-0.0003102573340133602
0.01151395399326447,0.0,-1.6768158551894174e-05,0.020169517890963478,0.021048572940599856,0.01426424620084219,0.014354066701910188,0,-0.0003102573340133602
0.015264179671752334,0.0,-1.6768158551894174e-05,0.020169517890963478,0.021048572940599856,0.01426424620084219,0.014354066701910188,0,-0.0003102573340133602
0.020235896477251575,0.0,-1.6768158551894174e-05,0.020169517890963478,0.021048572940599856,0.01426424620084219,0.014354066701910188,0,-0.0003102573340133602
0.026826957952797246,0.0,-1.6768158551894174e-05,0.020169517890963478,0.021048572940599856,0.01426424620084219,0.014354066701910188,0,-0.0003102573340133602
0.03556480306223129,0.0,-1.6768158551894174e-05,0.020169517890963478,0.021048572940599856,0.01426424620084219,0.014354066701910188,0,-0.0003102573340133602
0.04714866363457394,0.0,-1.6768158551894174e-05,0.020169517890963478,0.021048572940599856,0.01426424620084219,0.014354066701910188,0,-0.0003102573340133602
0.0625055192527397,0.0,-1.6768158551894174e-05,0.020169517890963478,0.021048572940599856,0.01426424620084219,0.014354066701910188,0,-0.0003102573340133602
0.08286427728546843,0.0,-1.6768158551894174e-05,0.020169517890963478,0.021048572940599856,0.01426424620084219,0.014354066701910188,0,-0.0003102573340133602
0.10985411419875572,0.0,-1.6768158551894174e-05,0.020169517890963478,0.021048572940599856,0.01426424620084219,0.014354066701910188,0,-0.0003102573340133602
0.14563484775012445,0.0,-1.6768158551894174e-05,0.020169517890963478,0.021048572940599856,0.01426424620084219,0.014354066701910188,0,-0.0003102573340133602
0.19306977288832497,0.0,-1.6768158551894174e-05,0.020169517890963478,0.021048572940599856,0.01426424620084219,0.014354066701910188,0,-0.0003102573340133602
0.2559547922699533,0.0,-1.6768158551894174e-05,0.020169517890963478,0.021048572940599856,0.01426424620084219,0.014354066701910188,0,-0.0003102573340133602
0.33932217718953295,0.0,-1.6768158551894174e-05,0.020169517890963478,0.021048572940599856,0.01426424620084219,0.014354066701910188,0,-0.0003102573340133602
0.4498432668969444,0.0,-1.6768158551894174e-05,0.020169517890963478,0.021048572940599856,0.01426424620084219,0.014354066701910188,0,-0.0003102573340133602
0.5963623316594636,0.0,-1.6768158551894174e-05,0.020169517890963478,0.021048572940599856,0.01426424620084219,0.014354066701910188,0,-0.0003102573340133602
0.7906043210907702,0.0,-1.6768158551894174e-05,0.020169517890963478,0.021048572940599856,0.01426424620084219,0.014354066701910188,0,-0.0003102573340133602
1.0481131341546852,0.0,-1.6768158551894174e-05,0.020169517890963478,0.021048572940599856,0.01426424620084219,0.014354066701910188,0,-0.0003102573340133602
1.389495494373136,0.0,-1.6768158551894174e-05,0.020169517890963478,0.021048572940599856,0.01426424620084219,0.014354066701910188,0,-0.0003102573340133602
1.8420699693267164,0.0,-1.6768158551894174e-05,0.020169517890963478,0.021048572940599856,0.01426424620084219,0.014354066701910188,0,-0.0003102573340133602
2.44205309454865,0.0,-1.6768158551894174e-05,0.020169517890963478,0.021048572940599856,0.01426424620084219,0.014354066701910188,0,-0.0003102573340133602
3.2374575428176398,0.0,-1.6768158551894174e-05,0.020169517890963478,0.021048572940599856,0.01426424620084219,0.014354066701910188,0,-0.0003102573340133602
4.291934260128778,0.0,-1.6768158551894174e-05,0.020169517890963478,0.021048572940599856,0.01426424620084219,0.014354066701910188,0,-0.0003102573340133602
5.689866029018293,0.0,-1.6768158551894174e-05,0.020169517890963478,0.021048572940599856,0.01426424620084219,0.014354066701910188,0,-0.0003102573340133602
7.543120063354607,0.0,-1.6768158551894174e-05,0.020169517890963478,0.021048572940599856,0.01426424620084219,0.014354066701910188,0,-0.0003102573340133602
10.0,0.0,-1.6768158551894174e-05,0.020169517890963478,0.021048572940599856,0.01426424620084219,0.014354066701910188,0,-0.0003102573340133602
