alpha,train_r2,test_r2,train_rmse,test_rmse,train_mae,test_mae,n_nonzero_coefs,intercept
0.10985411419875572,0.0,-0.0006189950713504366,0.04030945610600897,0.030871908910628736,0.025757160370724317,0.02169578149609454,0,-0.0005319077985284954
0.14563484775012445,0.0,-0.0006189950713504366,0.04030945610600897,0.030871908910628736,0.025757160370724317,0.02169578149609454,0,-0.0005319077985284954
0.19306977288832497,0.0,-0.0006189950713504366,0.04030945610600897,0.030871908910628736,0.025757160370724317,0.02169578149609454,0,-0.0005319077985284954
0.2559547922699533,0.0,-0.0006189950713504366,0.04030945610600897,0.030871908910628736,0.025757160370724317,0.02169578149609454,0,-0.0005319077985284954
0.33932217718953295,0.0,-0.0006189950713504366,0.04030945610600897,0.030871908910628736,0.025757160370724317,0.02169578149609454,0,-0.0005319077985284954
0.4498432668969444,0.0,-0.0006189950713504366,0.04030945610600897,0.030871908910628736,0.025757160370724317,0.02169578149609454,0,-0.0005319077985284954
0.5963623316594636,0.0,-0.0006189950713504366,0.04030945610600897,0.030871908910628736,0.025757160370724317,0.02169578149609454,0,-0.0005319077985284954
0.7906043210907702,0.0,-0.0006189950713504366,0.04030945610600897,0.030871908910628736,0.025757160370724317,0.02169578149609454,0,-0.0005319077985284954
1.0481131341546852,0.0,-0.0006189950713504366,0.04030945610600897,0.030871908910628736,0.025757160370724317,0.02169578149609454,0,-0.0005319077985284954
1.389495494373136,0.0,-0.0006189950713504366,0.04030945610600897,0.030871908910628736,0.025757160370724317,0.02169578149609454,0,-0.0005319077985284954
1.8420699693267164,0.0,-0.0006189950713504366,0.04030945610600897,0.030871908910628736,0.025757160370724317,0.02169578149609454,0,-0.0005319077985284954
2.44205309454865,0.0,-0.0006189950713504366,0.04030945610600897,0.030871908910628736,0.025757160370724317,0.02169578149609454,0,-0.0005319077985284954
3.2374575428176398,0.0,-0.0006189950713504366,0.04030945610600897,0.030871908910628736,0.025757160370724317,0.02169578149609454,0,-0.0005319077985284954
4.291934260128778,0.0,-0.0006189950713504366,0.04030945610600897,0.030871908910628736,0.025757160370724317,0.02169578149609454,0,-0.0005319077985284954
5.689866029018293,0.0,-0.0006189950713504366,0.04030945610600897,0.030871908910628736,0.025757160370724317,0.02169578149609454,0,-0.0005319077985284954
7.543120063354607,0.0,-0.0006189950713504366,0.04030945610600897,0.030871908910628736,0.025757160370724317,0.02169578149609454,0,-0.0005319077985284954
10.0,0.0,-0.0006189950713504366,0.04030945610600897,0.030871908910628736,0.025757160370724317,0.02169578149609454,0,-0.0005319077985284954
