Date,Open,High,Low,Close,Volume
2012-05-18,41.79236457359019,44.724291080463374,37.767179134613514,37.99576950073242,573576400
2012-05-21,36.30618150999695,36.43538606880356,32.79781083674485,33.82149887084961,168192700
2012-05-22,32.4102025271521,33.384197714086056,30.75043436769169,30.81006622314453,101786600
2012-05-23,31.17779871843652,32.300874441862106,31.167859760359534,31.803937911987305,73600000
2012-05-24,32.748117403003555,33.00652272503711,31.57534691333061,32.8276252746582,50237200
2012-05-25,32.698424974228445,32.74811786863476,30.91939129867887,31.714488983154297,37149800
2012-05-29,31.287123865151255,31.495838196106117,28.474463145999607,28.663299560546875,78063400
2012-05-30,28.524161864876394,29.368952576242382,27.68930821742012,28.01728630065918,57267900
2012-05-31,28.375074225988154,29.48821285280686,26.66561329816687,29.418642044067383,111639200
2012-06-01,28.712990964516983,28.971398177406417,27.222181433305717,27.550159454345703,41855500
2012-06-04,27.033348686242654,27.480590437359506,26.27800491371672,26.735185623168945,35230300
2012-06-05,26.53641286824006,27.589917836951688,25.592232652878558,25.711498260498047,42473400
2012-06-06,25.91026898928395,27.00352967612063,25.363639593696767,26.645734786987305,61489200
2012-06-07,26.8345728441541,27.18242879719229,25.98978035696491,26.148799896240234,26159500
2012-06-08,26.387330516164095,27.589917974302555,26.27800576226971,26.933961868286133,38034000
2012-06-11,27.013467605341216,27.898013941290422,26.675550644170503,26.84450912475586,28219600
2012-06-12,27.31163028011302,27.599854367366138,26.79481585200131,27.232120513916016,15816800
2012-06-13,27.490528509144887,27.927833183486076,26.93396012995036,27.10291862487793,17102800
2012-06-14,27.48058681386804,28.14648176923559,27.212240661183603,28.116666793823242,16855000
2012-06-15,28.335322177566454,29.915580550918445,28.176302633954148,29.82613182067871,43563800
2012-06-18,29.776435511854707,31.883449096553747,29.229806095487657,31.217552185058594,42978900
2012-06-19,31.346757014957813,31.982835162538155,30.51190349842741,31.714488983154297,30849000
2012-06-20,31.724428313977803,31.734367272108344,30.959145598887975,31.406389236450195,15553600
2012-06-21,31.475958048262193,32.300872564072,31.316938519599745,31.644916534423828,21875300
2012-06-22,32.21142551443876,33.24505440006592,31.863571462220392,32.847503662109375,74834000
2012-06-25,32.65866688927051,32.81768641519591,31.356691914220733,31.863569259643555,24352900
2012-06-26,32.48970990862576,33.23511472524023,32.30087538662708,32.89719772338867,24858700
2012-06-27,32.26111826996118,32.698424838095654,31.704549893145536,32.032527923583984,28568000
2012-06-28,31.764180411787077,31.99277074856755,30.71067555455603,31.167858123779297,17713300
2012-06-29,31.724428041433136,31.793998852086812,30.571535447468847,30.909452438354492,19526900
2012-07-02,31.05853291481175,31.53559152542428,30.362821019255005,30.58147430419922,14122000
2012-07-03,30.720614570901766,31.24736794835651,30.611287933248704,31.008838653564453,8763600
2012-07-05,31.128104855790337,31.43620498270982,30.82994368724406,31.277185440063477,10032100
2012-07-06,31.24737081935479,31.704551535796263,31.068473357908125,31.535593032836914,10945600
2012-07-09,31.903325760560957,32.67854937530161,31.794001005982825,31.972896575927734,17785200
2012-07-10,32.23130459160402,32.280997487807575,30.969085313143992,31.277185440063477,14269500
2012-07-11,31.28712220209537,31.366631967836998,30.362819990560027,30.78024673461914,13030300
2012-07-12,30.511904421618752,31.207614442669076,30.412516734136574,30.62122917175293,11300700
2012-07-13,30.849821219915533,30.879636199001485,30.372760702253345,30.531780242919922,8108300
2012-07-16,30.3131302690084,30.3131302690084,28.037159906105813,28.076915740966797,24672100
2012-07-17,28.30550424958532,28.41483089262636,26.983653157678532,27.91789436340332,30438600
2012-07-18,28.136544880229486,29.110541887969074,27.977525347468404,28.931644439697266,16841800
2012-07-19,29.229804903504906,29.3192536255409,28.454583277747087,28.822317123413086,13685100
2012-07-20,28.822317212368876,29.289436843372282,28.544032087879984,28.58378791809082,11869100
2012-07-23,27.94771143457126,28.822318898076595,27.83838479075968,28.573850631713867,12390700
2012-07-24,28.643423991447655,29.269565139961625,27.92783600309429,28.275691986083984,11539800
2012-07-25,28.21605432749871,29.30931502461363,27.907954223216386,29.160234451293945,17230200
2012-07-26,27.579976920726686,28.05703552601812,26.566225962735597,26.68549156188965,64597400
2012-07-27,23.04791713242585,24.389646162365352,22.14349278612746,23.564729690551758,123102300
2012-07-30,23.85295206902839,23.89270789906135,22.888895938676928,23.008159637451172,29285900
2012-07-31,23.22681551956962,23.22681551956962,21.477598610599255,21.576984405517578,56179400
2012-08-01,21.36827162874517,21.447781400839585,20.712315535050646,20.7520694732666,44604400
2012-08-02,20.642744141578195,20.71231495324877,19.698563965774063,19.917217254638672,56374500
2012-08-03,20.23525796663534,22.02422888067099,19.778075331302837,20.960784912109375,80647000
2012-08-06,21.25894452344056,22.01428828990276,21.169495794802774,21.78569793701172,27778900
2012-08-07,22.063983635575994,22.312451911221387,20.374398602922312,20.593050003051758,36782900
2012-08-08,20.583111044546442,21.020415740467836,20.09611345176097,20.593050003051758,29537400
2012-08-09,20.62286416219054,21.0402908861192,20.483722552768405,20.881271362304688,15610700
2012-08-10,21.278823653492744,21.68631148689858,21.00053849345306,21.676372528076172,25794700
2012-08-13,22.014288434594693,22.31245149723453,21.268883621488808,21.46765899658203,24973100
2012-08-14,21.27882263702746,21.467659054307546,20.12593000797661,20.2551326751709,39308800
2012-08-15,20.5135381673552,21.278820834327465,20.275008874207153,21.07010841369629,47861100
2012-08-16,20.314767895216676,20.3545218358213,19.569363026169544,19.748260498046875,157565300
2012-08-17,19.887400063637735,19.956970874201367,18.88358805032517,18.93328094482422,129293400
2012-08-20,18.933282389209054,20.006665294971636,18.63512120814378,19.887401580810547,101186600
2012-08-21,19.46003698407718,19.857585880938593,18.973039348464116,19.04261016845703,70640600
2012-08-22,19.241382566999352,19.410341058800324,18.843831836411862,19.320892333984375,49892200
2012-08-23,19.38052418530755,19.609114528431693,19.241382566999352,19.320892333984375,32813700
2012-08-24,19.40040138927482,19.55942091741131,19.132055224671127,19.291074752807617,29622200
2012-08-27,19.370586065605796,19.410341898649655,18.982976171740447,19.032669067382812,20704000
2012-08-28,18.9829749159298,19.26125814617728,18.833894343202598,19.22150421142578,25417000
2012-08-29,19.201628316749257,19.261260172982553,18.953160037504233,18.98297691345215,16124700
2012-08-30,19.151933256539348,19.330830700700766,18.94321893979692,18.97303581237793,30647500
2012-08-31,18.565548660245483,18.585426575972058,17.919531564430923,17.9493465423584,58764200
2012-09-04,17.969224348650133,18.158060755577775,17.44247095907824,17.621368408203125,46622400
2012-09-05,18.158063479794297,18.635122151924527,18.068614741812045,18.466163635253906,60781800
2012-09-06,18.62518251383129,19.1419970043016,18.60530459596799,18.843833923339844,46066500
2012-09-07,18.982976005869375,19.301015084791437,18.664936926947313,18.863710403442383,36371700
2012-09-10,18.943221937356117,19.082365469089794,18.43634639724532,18.694753646850586,24797800
2012-09-11,18.80407952833205,19.46003563665017,18.73450871315627,19.310955047607422,50508200
2012-09-12,20.632803145968886,21.03035195601735,20.155744573910734,20.801761627197266,121584000
2012-09-13,20.831579082132112,21.348393544527468,20.483725016733782,20.583110809326172,65041600
2012-09-14,21.00053542998136,21.944715528088636,20.771945097399524,21.865205764770508,72819800
2012-09-17,22.531100921742684,22.610610685690048,21.36826943922356,21.388147354125977,50667600
2012-09-18,21.467657704209987,21.845328619356025,21.23906736357785,21.736003875732422,36760500
2012-09-19,21.855268416299868,23.226814304083447,21.6366170249943,23.14730453491211,78782800
2012-09-20,22.878959133800496,23.097610532567263,22.40190050249347,22.45159339904785,57248900
2012-09-21,22.829263023438045,23.097609198927564,22.46153106057823,22.719938278198242,51218100
2012-09-24,21.64655658343912,21.845330064048987,20.235256719760425,20.662622451782227,79106500
2012-09-25,21.070107762588695,21.080044824124933,20.096110809421358,20.155744552612305,46291700
2012-09-26,20.026544089885036,20.652685251479987,19.678688099628133,20.49366569519043,38271900
2012-09-27,20.861394417977067,20.871333375635423,20.036479888957018,20.195499420166016,30215900
2012-09-28,20.443970367730234,21.815516374660064,20.3743995506195,21.527292251586914,65486000
2012-10-01,21.944717205923247,22.451592696704026,21.59686125393694,21.855268478393555,51262700
2012-10-02,21.94471803826395,22.352205858838175,21.68631080400621,22.133554458618164,29341400
2012-10-03,22.163366719492377,22.352203116680226,21.6664302289597,21.696247100830078,32000100
2012-10-04,22.183245567740578,22.26275533374579,21.278821268557884,21.815513610839844,46892100
2012-10-05,21.35833143536549,21.497473054570104,20.752068273409858,20.781885147094727,40529300
2012-10-08,20.275009155273438,20.62286509014326,20.03647985881873,20.275009155273438,32236700
2012-10-09,20.265070020916145,20.42408955049928,19.847643281844835,20.106050491333008,27161800
2012-10-10,19.80788883916917,19.81782779647095,19.33083026265725,19.519664764404297,39321800
2012-10-11,19.75819281887048,19.83770257665752,19.489848571128057,19.628990173339844,21817300
2012-10-12,19.628996271485274,19.678689174666975,19.360650044713505,19.400405883789062,18809400
2012-10-15,19.559425448765797,19.758198957155344,19.370589004482394,19.400405883789062,20189700
2012-10-16,19.559424503330895,19.569363462619368,19.18175163301949,19.36064910888672,21834700
2012-10-17,19.38052307215544,20.354518135694565,19.251320419099137,19.758193969726562,44074500
2012-10-18,19.57930022667946,19.668748954584096,18.774261675537748,18.863710403442383,52157400
2012-10-19,18.883586883544922,18.943218732391724,18.684811526505847,18.883586883544922,34835000
2012-10-22,19.08236212699095,19.310952459261532,18.93327966226795,19.20162582397461,32447300
2012-10-23,19.132057312207344,19.678686762862547,18.9829767252707,19.380525588989258,78381200
2012-10-24,23.982154694879675,24.1014202891649,22.709998466036293,23.087669372558594,228949900
2012-10-25,23.14730262703052,23.167178645938282,22.33232519061958,22.42177391052246,76142000
2012-10-26,22.26275509278026,22.739813683648002,21.745940671509043,21.805574417114258,73175800
2012-10-31,20.69243728817626,21.36827128803403,20.602988559038472,20.980661392211914,99378200
2012-11-01,20.950841146790335,21.308636005780883,20.881270345467097,21.08004379272461,37713900
2012-11-02,21.129739788843327,21.55710547368205,20.940903391799228,21.050230026245117,38344400
2012-11-05,20.970720001576154,21.34839089528233,20.791822564050296,21.119800567626953,31806700
2012-11-06,21.109865464364127,21.239070035348536,20.861397177030753,21.040294647216797,29062700
2012-11-07,20.72225444226509,20.8216421310529,20.245195810878588,20.344581604003906,33396800
2012-11-08,20.39427662282362,20.602989065500722,19.857584234803916,19.867523193359375,34254600
2012-11-09,19.837707185699998,19.877463021661367,19.012792546127553,19.092302322387695,42295500
2012-11-12,19.032667775462563,20.046418701319013,18.754384545694986,19.947031021118164,67349200
2012-11-13,19.48985490093153,19.986791522408314,19.44016010138619,19.738323211669922,71775100
2012-11-14,19.97684992720349,22.362145016497372,19.80789142236345,22.223003387451172,229751000
2012-11-15,22.203122914099467,22.36214244203428,21.517350015091637,22.034164428710938,78857700
2012-11-16,22.113674398741928,23.78338135327875,22.044103591579947,23.415647506713867,107182200
2012-11-19,23.81319657780768,23.972218004539744,22.680181945020333,22.779569625854492,85021300
2012-11-20,22.590735503342884,23.753567126517087,22.56092052304517,22.95846939086914,46655300
2012-11-21,23.077733001495623,24.379708144406823,22.90877449645858,24.17099380493164,89862400
2012-11-23,24.42939924445803,24.528786927578643,23.733687358276104,23.85295295715332,29520900
2012-11-26,24.787193865859475,25.93014746969954,24.657989310561224,25.78106689453125,123865000
2012-11-27,25.880457576597593,26.337638312865135,25.304009333310123,25.989782333374023,85760600
2012-11-28,25.78106532767162,26.32769470195442,25.592228932915166,26.1984920501709,49205600
2012-11-29,26.33763520044056,27.351386142359882,25.999718219800787,27.152610778808594,88759700
2012-11-30,27.092979604136154,27.828445434570312,26.59604307851883,27.828445434570312,127049600
2012-12-03,27.82844387161287,28.70305127348643,26.814692961330877,26.874326705932617,123526100
2012-12-04,26.894206797045346,27.589918757434607,26.51653583569802,27.29175567626953,72869200
2012-12-05,27.57997609102961,27.729056663740547,27.092978542487305,27.540220260620117,58976300
2012-12-06,27.510407033920114,27.579977845901077,26.65567558235408,26.80475616455078,46001500
2012-12-07,26.904144571376197,27.609795459633602,26.6755542128451,27.321571350097656,51751900
2012-12-10,27.003530942605455,27.997403996222644,26.933960132158237,27.66942596435547,50608500
2012-12-11,27.898015771866735,28.066974263538594,27.490527979422083,27.80856704711914,77099100
2012-12-12,27.82844512427262,27.967586743282016,27.202305943067934,27.41101837158203,46704200
2012-12-13,27.4209575380126,28.57385012170492,27.261938002031755,28.066974639892578,81051600
2012-12-14,28.007341640673978,28.156422212592087,26.596041894902044,26.645734786987305,91631600
2012-12-17,26.60598326358013,26.834573620947722,26.15873961163267,26.586105346679688,57742500
2012-12-18,26.7948155014031,27.73899562134292,26.73518365145119,27.540220260620117,60512900
2012-12-19,27.659486457707562,28.047096334317963,26.784879021963935,27.2420597076416,61390300
2012-12-20,27.32156830112936,27.430894936775378,26.963773417678606,27.192365646362305,35574800
2012-12-21,26.496654665386448,26.844510602882153,25.959964218227597,26.099105834960938,54555200
2012-12-24,26.337635586068096,26.794816275002656,26.03947443203794,26.76500129699707,28230100
2012-12-26,26.864388664199566,27.013469239460882,26.218369678629912,26.34757423400879,33175400
2012-12-27,26.387328830563376,26.635797094111666,25.36364079796837,25.890392303466797,43481700
2012-12-28,25.323885495161967,25.950026593961205,24.99590745624985,25.751251220703125,56574800
2012-12-31,26.039476668746318,26.824635452821646,25.95002793572143,26.4569034576416,60374500
2013-01-02,27.27187705666438,28.007342887098535,27.25199914068071,27.828445434570312,69846400
2013-01-03,27.709180170886867,28.29556542989055,27.420957968272518,27.599855422973633,63140600
2013-01-04,27.83838316259852,28.752746405162235,27.6594857179744,28.58378791809082,72715400
2013-01-07,28.51421734018019,29.60747803615944,28.474461509649657,29.239744186401367,83781800
2013-01-08,29.329194010362958,29.418642736751956,28.683176905290956,28.88195037841797,45871300
2013-01-09,29.488215023852963,30.412517312385273,29.309317562116064,30.402578353881836,104787700
2013-01-10,30.412516754604503,31.257309255277885,30.094477670977458,31.108226776123047,95316400
2013-01-11,31.08835104290755,31.764183154039518,30.909453582795784,31.525653839111328,89598000
2013-01-14,31.88344781142722,32.01264857228779,30.432392238783706,30.7603702545166,98892800
2013-01-15,30.452269297283646,31.51571314532128,29.696925560438604,29.915578842163086,173242600
2013-01-16,30.024905376645506,30.16404889939739,29.34907326245241,29.667112350463867,75332700
2013-01-17,29.895701856329097,30.233618851630126,29.84600896111642,29.955333709716797,40256700
2013-01-18,30.124288521406353,30.25349306620995,29.090661641288627,29.478271484375,49631500
2013-01-22,29.567724268637612,30.700738978538123,29.557785310311516,30.541719436645508,55243300
2013-01-23,30.909451588757886,31.307000421324776,30.611288542585946,30.631166458129883,48899800
2013-01-24,31.07840854054612,31.297059913714648,30.62122598398722,30.889572143554688,43845100
2013-01-25,31.217551427188965,31.73436585288966,30.939266298966512,31.346755981445312,54363600
2013-01-28,31.684673764137592,32.31081298641009,31.615102950069815,32.271060943603516,59682500
2013-01-29,31.80393819472028,31.87350900621524,30.52184102632765,30.60135269165039,72976500
2013-01-30,30.790186303413474,31.29706178095009,30.690798620348225,31.048593521118164,87682100
2013-01-31,28.97139836435696,31.277183484203487,28.563910574849377,30.790185928344727,190744900
2013-02-01,30.8200060387019,30.82994499749751,29.448460055509234,29.547847747802734,85856700
2013-02-04,28.881951034909545,29.021094554489856,27.838385064200686,27.937772750854492,92362200
2013-02-05,28.08685239357226,28.782562385554336,27.86820100677716,28.464523315429688,47948200
2013-02-06,28.56390918468551,29.11054046045068,28.484399422203957,28.87200927734375,38375900
2013-02-07,28.931643160019856,28.97139709362059,28.096789702119445,28.47446060180664,34540100
2013-02-08,28.712995230223665,28.991280399831265,28.335324260300077,28.375078201293945,37708800
2013-02-11,28.434708979015248,28.504279790217062,27.868201635614845,28.08685302734375,37361800
2013-02-12,27.500467910033933,27.98746548662967,26.93396056370139,27.202306747436523,93498700
2013-02-13,27.192367089815065,28.14648430211477,27.142672300218795,27.738996505737305,50164000
2013-02-14,27.848323618443253,28.45458489647794,27.83838466035581,28.325382232666016,35615800
2013-02-15,28.345259742575028,28.573850088322633,27.91789402925239,28.146484375,33109300
2013-02-19,28.057034714360586,28.901827154914294,27.94770997193293,28.75274658203125,49396400
2013-02-20,28.742808036239424,28.87201069574597,28.156422798257125,28.285625457763672,42098200
2013-02-21,28.106730880779654,28.375075166863766,26.98365325894966,27.112857818603516,49642300
2013-02-22,27.450775108689086,27.46071217123553,26.65567551293977,26.963775634765625,36350200
2013-02-25,26.99359198237703,27.470650593115195,26.983653024362184,27.10291862487793,34652000
2013-02-26,27.19236443765438,27.291750215828717,26.536408444260278,27.222179412841797,31611700
2013-02-27,27.172487664269557,27.172487664269557,26.466836856507694,26.705368041992188,44319700
2013-02-28,26.67555244422305,27.132733130973598,26.17861592610513,27.083040237426758,83027800
2013-03-01,26.88426583359078,27.947711612760013,26.64573652384124,27.60979461669922,54064800
2013-03-04,27.58991528509593,27.888076433073245,27.271876221743504,27.550159454345703,32400700
2013-03-05,27.70918196822219,28.00734504395165,27.04328689678772,27.351388931274414,40622200
2013-03-06,27.927833597793292,27.95764857661772,27.182428796583483,27.281816482543945,33532600
2013-03-07,27.40107995008975,28.50427965286673,27.301692264996454,28.404891967773438,74540200
2013-03-08,28.25581019112167,28.295564126077664,27.56009832059958,27.78868865966797,44198900
2013-03-11,27.838385755786614,28.464524974634546,27.65948829449792,27.967588424682617,35642100
2013-03-12,27.927834873632,28.146486276203806,27.430898316790373,27.659488677978516,27569600
2013-03-13,27.450775864925678,27.480590844711273,26.755063936436784,26.91408348083496,39619500
2013-03-14,26.933958554872056,27.26193656753243,26.665612391151125,26.874326705932617,27646400
2013-03-15,26.864390056395123,26.894205035595075,26.39726849519632,26.486717224121094,31597400
2013-03-18,26.208432146751232,26.625858887398245,25.62204691832656,26.327695846557617,26653700
2013-03-19,26.367451175066,26.735183120742466,26.049410225090345,26.387327194213867,25254200
2013-03-20,26.5165327406231,26.526471698401426,25.622047392859567,25.701557159423828,44006500
2013-03-21,25.502784688526514,25.9500283609802,25.403396995129853,25.582294464111328,24336100
2013-03-22,25.641924173888125,25.8506385021036,25.472965677966048,25.57235336303711,18456300
2013-03-25,25.592230555877915,25.64192344917778,24.926335549082946,24.976028442382812,39199000
2013-03-26,24.926337415189064,25.32388627833751,24.87664451816895,25.055540084838867,26957200
2013-03-27,24.846827258256173,26.118985496317382,24.56854211052521,25.93014907836914,52297400
2013-03-28,25.930148580360843,26.009658350233718,25.363641233058807,25.42327308654785,28585700
2013-04-01,25.472966726115306,25.731373959667916,25.12511265754689,25.373580932617188,22249300
2013-04-02,25.61211150496795,25.959967486254254,25.1449899117088,25.26425552368164,35153300
2013-04-03,25.67174177598014,26.228310174231108,25.542539108688167,26.089168548583984,48195200
2013-04-04,26.45690253327351,27.063163830117126,25.950027029062877,26.904144287109375,82016800
2013-04-05,26.695427964133867,27.629667169475642,26.44695972737361,27.222179412841797,64566600
2013-04-08,27.023408547886678,27.03334750578805,26.466838279384284,26.68549156188965,27256000
2013-04-09,26.41714501135562,26.725245119284473,26.258125478510898,26.42708396911621,21311100
2013-04-10,26.844510810946915,27.669425351346927,26.735184170859156,27.401079177856445,45949400
2013-04-11,27.311631455350703,27.927833591639846,27.083041104655713,27.848323822021484,33368500
2013-04-12,27.828444708224733,27.828444708224733,27.073100981522007,27.232120513916016,28697400
2013-04-15,26.993593518941566,27.31163261087085,26.19849578911837,26.357515335083008,30275400
2013-04-16,26.645737362669806,26.943900430989974,26.238249542061833,26.755064010620117,27365900
2013-04-17,26.486718661672356,27.033350023176563,26.228311419160608,26.466840744018555,26440600
2013-04-18,26.65567616879552,26.65567616879552,24.995908020321384,25.53260040283203,39059000
2013-04-19,25.46302861555512,25.800943711736856,25.174804518415282,25.57235336303711,20380900
2013-04-22,25.651861135538123,26.19849241305474,25.542536396564618,25.810880661010742,25687600
2013-04-23,26.059351070097794,26.168677713810418,25.612109328447147,25.82082176208496,25191500
2013-04-24,25.771128108810483,26.238247752966206,25.641923552649672,25.95002555847168,19729900
2013-04-25,25.91027042127053,26.23824845588171,25.840699610241252,25.979841232299805,17150000
2013-04-26,26.437023301342563,27.450774259333652,26.437023301342563,26.68549156188965,33018000
2013-04-29,26.99359089667476,27.242059150065113,26.695429750871273,26.814693450927734,29201100
2013-04-30,26.96377537340718,27.679365192211634,26.84451166738139,27.599855422973633,36245700
2013-05-01,27.679366788936402,27.748937604075145,27.142674393873175,27.261940002441406,64567600
2013-05-02,27.838384235694058,28.84219623926411,27.808567361886567,28.79250144958496,104257000
2013-05-03,28.862071983348248,28.89188695924985,27.97752375024306,28.13654327392578,58506400
2013-05-06,28.156422909350564,28.28562556936689,27.31163045335962,27.401079177856445,43939400
2013-05-07,27.381202508500536,27.679365568948086,26.68549249211449,26.72524642944336,41259100
2013-05-08,26.715307144680978,27.132733907675792,26.48671679476207,26.953838348388672,34654900
2013-05-09,26.91408064000481,27.381200265411312,26.68549030601837,26.874326705932617,33457200
2013-05-10,26.973711644256756,27.1327311668904,26.407204357916616,26.516530990600586,30847100
2013-05-13,26.437024491376192,27.16255138987351,26.367453678597336,26.655675888061523,29068800
2013-05-14,26.725246827310038,27.1128586220961,26.65567601420196,26.904144287109375,24930300
2013-05-15,26.755062231369912,26.82463304065264,26.238247797180534,26.437023162841797,30299800
2013-05-16,26.31775798622691,26.387328796624963,25.741311691362775,25.96990203857422,35499100
2013-05-17,26.238249132586255,26.437024508364267,26.03947565247072,26.089168548583984,29462700
2013-05-20,26.019597716508862,26.029536674856654,25.53260013144178,25.602170944213867,42402900
2013-05-21,25.711497152076078,25.92020958683444,25.433212010069152,25.502782821655273,26261300
2013-05-22,25.49284553969479,25.691620925007204,24.767318605930846,25.005847930908203,45314500
2013-05-23,24.648052570168783,25.373581387072175,24.618237589850345,24.90645980834961,37663100
2013-05-24,24.81701070775192,24.81701070775192,23.932464252398784,24.161054611206055,58727900
2013-05-28,24.389643813896498,24.389643813896498,23.773441732842315,23.95233917236328,50079700
2013-05-29,23.64424372112752,23.66411974390538,23.117490256429992,23.177122116088867,64237800
2013-05-30,23.98215516450078,24.628174144730824,23.783381697682756,24.399581909179688,60733200
2013-05-31,24.47909465263602,24.797135650423073,24.12130161057728,24.2008113861084,35925000
2013-06-03,24.12129749759294,24.17099038795316,23.56472726811476,23.70387077331543,35733800
2013-06-04,23.74362457538498,23.78338040398347,23.177117287492187,23.375892639160156,34760800
2013-06-05,23.20693290021842,23.56472585988726,22.650364599662996,22.759689331054688,53819700
2013-06-06,22.849141603450693,22.948529289372786,22.531102525029947,22.82926368713379,31260700
2013-06-07,22.888897311189663,23.25662928273368,22.71993881474277,23.14730453491211,38699200
2013-06-10,23.912586800578175,24.449279196736278,23.843015985297505,24.180932998657227,58393000
2013-06-11,23.88277244567871,24.200811549956416,23.8529555687792,23.88277244567871,29885900
2013-06-12,24.011972829955738,24.11136051447567,23.435526534535004,23.62436294555664,26445800
2013-06-13,23.574671026123074,23.68399768197381,23.12742923481692,23.584609985351562,31189300
2013-06-14,23.4156491434195,23.743627182724055,23.117487978838067,23.485219955444336,30677100
2013-06-17,23.76350660005928,24.101423618947006,23.60448704948418,23.872833251953125,33664500
2013-06-18,23.942400882070636,24.53872506519856,23.932461924524567,24.061664581298828,36709100
2013-06-19,24.05172985889008,25.035664003708877,23.95234216942442,24.161054611206055,31790600
2013-06-20,24.13123764433369,24.598357281997828,23.50509657922101,23.753564834594727,42765600
2013-06-21,24.439339190444173,24.54866583586328,23.902646817291252,24.37970733642578,45833900
2013-06-24,23.80326056758588,23.962280105682,23.236751330498215,23.79332160949707,40626000
2013-06-25,23.992092815874692,24.280316886211835,23.892707035708188,24.10141944885254,24713200
2013-06-26,24.35982836952454,24.498969988122138,23.843013935215776,24.011972427368164,29890300
2013-06-27,24.09148434411189,24.68780859877884,24.06166746789665,24.5089111328125,34694100
2013-06-28,24.528788467624704,24.82694964004429,24.270381233551895,24.727561950683594,96778900
2013-07-01,24.817009036121906,24.906457761049644,24.46915498991668,24.657989501953125,20582200
2013-07-02,24.548664918785416,24.618235728484958,24.151114185081084,24.260440826416016,18394100
2013-07-03,24.07160508416397,24.55860266121112,24.002034272537585,24.369768142700195,10404400
2013-07-05,24.49897304548326,24.508912004575194,24.051731260321922,24.22068977355957,20229500
2013-07-08,24.32007397123607,24.886583228185717,24.270381074712194,24.558603286743164,27064600
2013-07-09,24.916397163453524,25.333823922009937,24.876643227033224,25.323884963989258,30387900
2013-07-10,25.423272516090336,25.671740778325645,25.313945874094834,25.641923904418945,26721800
2013-07-11,25.80094367772338,25.840699509964363,25.29407008628778,25.65186309814453,26777400
2013-07-12,25.58229272213249,25.771129137161424,25.39345630710356,25.751251220703125,16537900
2013-07-15,25.77112827863006,26.26806479955802,25.49284314447194,26.11898422241211,24234000
2013-07-16,26.22830798964612,26.586102877980412,25.850637081919498,26.158737182617188,30817600
2013-07-17,26.208433974721768,26.61592178619575,26.138861266709473,26.486717224121094,21518500
2013-07-18,26.586105369718183,26.605983286635848,25.959966152111644,26.01959800720215,24806900
2013-07-19,25.661799884525138,25.95002395689349,25.443148512690783,25.721431732177734,46539700
2013-07-22,25.830760451000682,25.969902071975753,25.56241427140955,25.890392303466797,27526300
2013-07-23,25.940087060210715,26.138860533396244,25.810882501760833,25.96990203857422,28221600
2013-07-24,26.15873782765786,26.367452149553596,25.89039165479007,26.34757423400879,82635600
2013-07-25,33.33450703097497,34.66629723039829,32.54934631677441,34.14948272705078,365457900
2013-07-26,33.56309307650857,34.517210286717585,33.35438064764874,33.80162048339844,136028900
2013-07-29,33.86125690698857,35.41170033961023,33.8016231548906,35.21292495727539,124718800
