Date,Open,High,Low,Close,Volume,MA_5,MA_10,MA_20,MA_50,MA_100,MA_200,Signal_5_20_short,Signal_10_50_medium,Signal_20_100_long,Signal_50_200_vlong,Combined_Signal,Buy,Signal_combined,Return,Position,Trade,StratRetGross,StratRetNet,Equity,BH_Equity
2000-01-03,0.0902563720753518,0.0909724593017765,0.0842865283518271,0.0894201695919036,300912000,,,,,,,,,,,NANANANA,,0,0.0,0.0,1,0.0,-0.001,0.999,1.0
2000-01-04,0.0878678732939366,0.0881071747106988,0.0826150329971449,0.0870325863361358,300480000,,,,,,,,,,,NANANANA,,0,-0.02670072385977662,0.0,0,-0.0,-0.0,0.999,0.9732992761402234
2000-01-05,0.08452584771755,0.0859580223581533,0.0829735578041766,0.0841673463582992,188352000,,,,,,,,,,,NANANANA,,0,-0.032921461931172735,0.0,0,-0.0,-0.0,0.999,0.941256841073135
2000-01-06,0.0841673223813734,0.0841673223813734,0.0754523241199141,0.0786751806735992,120480000,,,,,,,,,,,NANANANA,,0,-0.06525292672671335,0.0,0,-0.0,-0.0,0.999,0.879837077391572
2000-01-07,0.0783176150990699,0.080824378354383,0.0771238265758271,0.0799890980124473,71184000,0.083856876194477,,,,,,,,,,NANANANA,,0,0.016700531572964028,0.0,0,0.0,0.0,0.999,0.8945308242816143
2000-01-10,0.08022747766926,0.0859580132523491,0.0787953031803715,0.0826150476932525,239856000,0.0824958518147468,,,,,,,,,,NANANANA,,0,0.032828844755776077,0.0,0,0.0,0.0,0.999,0.9238972378412119
2000-01-11,0.0821373938099354,0.083092789815757,0.0792721211910247,0.0792721211910247,148128000,0.0809437587857245,,,,,,,,,,NANANANA,,0,-0.04046389363158143,0.0,0,-0.0,-0.0,0.999,0.8865127582826933
2000-01-12,0.0792720992110828,0.0793922144970042,0.0761684412740509,0.0772430300712585,123552000,0.0795588955283164,,,,,,,,,,NANANANA,,0,-0.02559652863175721,0.0,0,-0.0,-0.0,0.999,0.8638211090828922
2000-01-13,0.0771238180560394,0.0811828707361734,0.0761684225499821,0.0804658681154251,132192000,0.0799170330166816,,,,,,,,,,NANANANA,,0,0.04172335084723433,0.0,0,0.0,0.0,0.999,0.8998626202864048
2000-01-14,0.0816605860717284,0.087271007197521,0.0814212777468279,0.0839280411601066,604560000,0.0807048216462134,0.0822808489203452,,,,,,,,,NANANANA,,0,0.0430266040219085,0.0,0,0.0,0.0,0.999,0.938580652923585
2000-01-18,0.0850026318626642,0.0878679035466876,0.0811828867141335,0.0875103175640106,261648000,0.0816838756203651,0.0820898637175559,,,,,,,,,NANANANA,,0,0.04268271193259743,0.0,0,0.0,0.0,0.999,0.9786418205578316
2000-01-19,0.0878679052006683,0.0878679052006683,0.0859580291747873,0.086674116551876,164688000,0.0831642746925353,0.0820540167391299,,,,,,,,,NANANANA,,0,-0.009555456264033757,0.0,0,-0.0,-0.0,0.999,0.9692904514433368
2000-01-20,0.0873911009343533,0.0921662408618556,0.0857196181969786,0.0864357054233551,179568000,0.0850028097629546,0.0822808526456355,,,,,,,,,NANANANA,,0,-0.0027506611893551858,0.0,0,-0.0,-0.0,0.999,0.9666242618173391
2000-01-21,0.0861964122188968,0.0865549135654329,0.083331140809781,0.0854803249239921,544272000,0.086005701124668,0.0829613670706748,,,,,,,,,NANANANA,,0,-0.011053076904777082,0.0,0,-0.0,-0.0,0.999,0.9559400895134487
2000-01-24,0.0882263841161232,0.0882263841161232,0.0811828675641139,0.0816605687141418,256944000,0.0855522066354751,0.0831285141408443,,,,,,,,,NANANANA,,0,-0.04468579422512453,0.0,0,-0.0,-0.0,0.999,0.9132231473819036
2000-01-25,0.0820181581681259,0.0828543607204191,0.0783176133056401,0.0809435695409774,237120000,0.0842388570308684,0.0829613663256167,,,,,,,,,NANANANA,,0,-0.008780237322058237,0.0,0,-0.0,-0.0,0.999,0.9052048314198935
2000-01-26,0.0809435560789053,0.0830927398070918,0.0761684165521155,0.0776005908846855,232464000,0.0824241518974303,0.0827942132949828,,,,,,,,,NANANANA,,0,-0.041300114082558737,0.0,0,-0.0,-0.0,0.999,0.8678197686141685
2000-01-27,0.0781975156828795,0.0781975156828795,0.0706763021626114,0.0735415741801261,458208000,0.0798453256487845,0.0824240677058696,,,,,,,,,NANANANA,,0,-0.05230651800823394,0.0,0,-0.0,-0.0,0.999,0.8224271382592502
2000-01-28,0.072587069588915,0.0730647639167392,0.0685280169898437,0.0713932812213897,194448000,0.0770279169082641,0.0815168090164661,,,,,,,,,NANANANA,,0,-0.02921195232338336,0.0,0,-0.0,-0.0,0.999,0.7984024359069644
2000-01-31,0.0717508661019906,0.0733031557505648,0.0668565333398254,0.0707963928580284,182400000,0.0748550817370414,0.0802036441862582,0.0812422465533017,,,,0.0,,,,0NANANA,,0,-0.008360567733402768,0.0,0,-0.0,-0.0,0.999,0.7917273382630504
2000-02-01,0.0709156017242571,0.0730647791968917,0.0682887229925671,0.0724669694900512,92976000,0.0731597617268561,0.0786993093788623,0.0803945865482091,,,,0.0,,,,0NANANA,,0,0.023596917365167114,0.0,0,0.0,0.0,0.999,0.8104096628397873
2000-02-02,0.0728254716173854,0.0759300516400672,0.072466970235509,0.0744969546794891,149040000,0.0725390344858169,0.0774815931916236,0.0797678049653768,,,,0.0,,,,0NANANA,,0,0.02801255804848557,0.0,0,0.0,0.0,0.999,0.8331113105631405
2000-02-03,0.0768845357208877,0.0784368259465201,0.0752130524280381,0.0756907537579536,108240000,0.0729688704013824,0.0764070980250835,0.0793439753353595,,,,0.0,,,,0NANANA,,0,0.016024803746685023,0.0,0,0.0,0.0,0.999,0.8464617558140584
2000-02-04,0.0780782981423943,0.0780782981423943,0.0759300364749699,0.0774814039468765,123696000,0.0741864949464797,0.0756072059273719,0.0792842864990233,,,,0.0,,,,0NANANA,,0,0.023657449556508503,0.0,0,0.0,0.0,0.999,0.866486882103743
2000-02-07,0.077839948558077,0.077839948558077,0.0725871113973043,0.0727063044905662,217488000,0.0745684772729873,0.0747117795050143,0.0789201468229293,,,,0.0,,,,0NANANA,,0,-0.06162897434827386,0.0,0,-0.0,-0.0,0.999,0.8130861842734557
2000-02-08,0.0744969498774045,0.0787953114211476,0.0725870808368857,0.0761684328317642,468816000,0.0753087699413299,0.074234265834093,0.0785978160798549,,,,0.0,,,,0NANANA,,0,0.04761799359018748,0.0,0,0.0,0.0,0.999,0.8518037169844591
2000-02-09,0.0790337179116609,0.0803466997327409,0.0779591290490108,0.0780783221125602,589056000,0.0760250434279441,0.0742820389568805,0.0785381261259317,,,,0.0,,,,0NANANA,,0,0.02507455135665504,0.0,0,0.0,0.0,0.999,0.8731623130317756
2000-02-10,0.0828543761132248,0.0955092319502078,0.0828543761132248,0.0940761417150497,970080000,0.0797021210193633,0.0763354957103728,0.0793797817081212,,,,1.0,,,,1NANANA,,1,0.20489451066105824,0.0,0,0.0,0.0,0.999,1.052068477888099
2000-02-11,0.0987320590375973,0.0988521742976337,0.0885848915599353,0.0955092087388038,423792000,0.0833076819777488,0.0787470884621142,0.0801319487392901,,,,1.0,,,,1NANANA,,1,0.015233054817392011,1.0,1,0.015233054817392011,0.01423305481739201,1.0132188217625746,1.0680946946834187
2000-02-14,0.0957476057376975,0.1107900291681289,0.0947922101616953,0.1107900291681289,650112000,0.0909244269132613,0.0827464520931243,0.0814750481396913,,,,1.0,,,,1NANANA,,1,0.1599931632887328,1.0,0,0.1599931632887328,0.1599931632887328,1.1753269061600518,1.2389825435777322
2000-02-15,0.111029340748869,0.1111485337881062,0.1019558389502355,0.1064925864338874,450480000,0.096989257633686,0.0861490137875079,0.0824241615831851,,,,1.0,,,,1NANANA,,1,-0.03878907485185268,1.0,0,-0.03878907485185268,-0.03878907485185268,1.129737062821613,1.1909235569547567
