Date,Open,High,Low,Close,Volume,MA_5,MA_10,MA_20,MA_50,MA_100,MA_200,Signal_5_20_short,Signal_10_50_medium,Signal_20_100_long,Signal_50_200_vlong,Combined_Signal,Buy,Signal_combined,Return,Position,Trade,StratRetGross,StratRetNet,Equity,BH_Equity
2004-08-19,2.485361203221981,2.586266376790336,2.3849518583917866,2.4938108921051025,893181924,,,,,,,,,,,NANANANA,,0,0.0,0.0,1,0.0,-0.001,0.999,1.0
2004-08-20,2.510463115613272,2.711031763810558,2.4977875165028354,2.6918938159942627,456686856,,,,,,,,,,,NANANANA,,0,0.07942980941989242,0.0,0,0.0,0.0,0.999,1.0794298094198924
2004-08-23,2.7525375775306387,2.8203875014498747,2.7102860551771575,2.718984842300415,365122512,,,,,,,,,,,NANANANA,,0,0.010063928281712764,0.0,0,0.0,0.0,0.999,1.090293113607037
2004-08-24,2.7647149525699097,2.773662362796528,2.5740877813398115,2.6063969135284424,304946748,,,,,,,,,,,NANANANA,,0,-0.041408075183205884,0.0,0,-0.0,-0.0,0.999,1.0451461743870651
2004-08-25,2.608635122782801,2.6841900486082326,2.5817933596322864,2.6344828605651855,183772044,2.629113864898682,,,,,,,,,,NANANANA,,0,0.010775775128862186,0.0,0,0.0,0.0,0.999,1.0564084345390508
2004-08-26,2.6083856049336633,2.682946500166814,2.6011783295560473,2.6819522380828857,141897960,2.666742134094238,,,,,,,,,,NANANANA,,0,0.018018480297691708,0.0,0,0.0,0.0,0.999,1.075443309103108
2004-08-27,2.686674832160735,2.6995988192374147,2.6267780563057177,2.6382100582122803,124235640,2.656005382537842,,,,,,,,,,NANANANA,,0,-0.016309828060873,0.0,0,-0.0,-0.0,0.999,1.05790301364242
2004-08-30,2.616588100800552,2.6218070888182226,2.5353167057037354,2.5353167057037354,103935960,2.619271755218506,,,,,,,,,,NANANANA,,0,-0.03900119787211642,0.0,0,-0.0,-0.0,0.999,1.0166435288778437
2004-08-31,2.5425241785471475,2.5775674801505923,2.5390450897173182,2.544264078140259,98357544,2.606845188140869,,,,,,,,,,NANANANA,,0,0.003529094576781855,0.0,0,0.0,0.0,0.999,1.020231360042127
2004-09-01,2.552465320040897,2.559176056111326,2.4771587900091063,2.491574287414551,182765052,2.5782634735107424,2.603688669204712,,,,,,,,,NANANANA,,0,-0.020709246016719196,0.0,0,-0.0,-0.0,0.999,0.9991031378130425
2004-09-02,2.4652295100176,2.544264240986401,2.4590162590315634,2.5228898525238037,302373324,2.5464509963989257,2.606596565246582,,,,,,,,,NANANANA,,0,0.012568585760189599,0.0,0,0.0,0.0,0.999,1.0116604512839202
2004-09-03,2.508971493970394,2.52860598002986,2.468459871825051,2.485609531402588,103048848,2.5159308910369873,2.5859681367874146,,,,,,,,,NANANANA,,0,-0.014776832640522097,0.0,0,-0.0,-0.0,0.999,0.9967113141062627
2004-09-07,2.510462955032275,2.5350682774881776,2.475668044635913,2.5246293544769287,116950932,2.513793420791626,2.566532588005066,,,,,,,,,NANANANA,,0,0.015698291538302378,0.0,0,0.0,0.0,0.999,1.0123579788946273
2004-09-08,2.5037523750302895,2.5606668378599404,2.4977875125799884,2.5425240993499756,99712188,2.513445425033569,2.560145306587219,,,,,,,,,NANANANA,,0,0.007088068132184988,0.0,0,0.0,0.0,0.999,1.0195336412231935
2004-09-09,2.548240616529115,2.5527137306744705,2.5102150025480285,2.5427722930908203,81234684,2.523685026168823,2.5509742498397827,,,,,,,,,NANANANA,,0,9.761706522581903e-05,0.0,0,0.0,0.0,0.999,1.0196331651051487
2004-09-10,2.5251268816566075,2.648400699937811,2.5176702711707324,2.617830514907837,173977848,2.5426731586456297,2.544562077522278,,,,,,,,,NANANANA,,0,0.029518263204677764,0.0,0,0.0,0.0,0.999,1.0497309652449411
2004-09-13,2.650139694345464,2.694379740671903,2.6459149683474963,2.671762704849243,156882960,2.579903793334961,2.547917342185974,,,,,,,,,NANANANA,,0,0.02060186464871472,0.0,0,0.0,0.0,0.999,1.0713573805084822
