Date,Open,High,Low,Close,Volume,MA_5,MA_10,MA_20,MA_50,MA_100,MA_200
2000-01-03,35.916719423350315,36.2992190977204,34.27197082355898,35.668094635009766,53228400,,,,,,
2000-01-04,34.750093428329144,35.840217437913495,34.34846879321912,34.463218688964844,54119000,,,,,,
2000-01-05,34.00421355832481,35.61071183667086,33.468714132209456,34.82658767700195,64059600,,,,,,
2000-01-06,34.32933982935818,34.845714300329035,33.1627160245722,33.65996551513672,54976600,,,,,,
2000-01-07,33.23920674733211,34.34845530391742,32.83758226994778,34.099830627441406,62013600,34.543539428710936,,,,,
2000-01-10,34.71183574013826,34.78833565361516,34.08071145395393,34.34846115112305,44963600,34.2796127319336,,,,,
2000-01-11,34.11896500069755,34.96046413748605,33.25834088352749,33.46871566772461,46743600,34.080712127685544,,,,,
2000-01-12,33.20096373177814,33.315713606427146,31.95784008974728,32.37858963012695,66532400,33.591112518310545,,,,,
2000-01-13,31.938718978218407,33.23921771505604,31.058969832710595,32.99059295654297,83144000,33.457238006591794,,,,,
2000-01-14,32.79933790321605,34.864835567092044,32.35946340072394,34.34846115112305,73416400,33.506964111328124,34.02525177001953,,,,
2000-01-18,34.21458475583291,35.64895806868225,34.19545977832825,35.28558349609375,81483600,33.69438858032227,33.98700065612793,,,,
2000-01-19,33.81294938559844,34.11894892754956,32.435951446818414,32.74195098876953,97568200,33.54903564453125,33.8148738861084,,,,
2000-01-20,32.76108344995751,33.56433243121741,32.39770891081612,32.43595886230469,56349800,33.560509490966794,33.57581100463867,,,,
2000-01-21,32.74196994275932,32.81846987253212,31.59447099616729,31.74747085571289,68416200,33.311885070800784,33.38456153869629,,,,
2000-01-24,31.761808632332603,32.34033924267616,30.848590892038228,30.982465744018555,63597600,32.63868598937988,33.072825050354005,,,,
2000-01-25,30.905965973178667,31.785715004593403,30.466091457471297,31.460590362548828,59823200,31.8736873626709,32.78403797149658,,,,
2000-01-26,31.345828363430577,31.67095287970777,30.33220487150756,30.40870475769043,49365000,31.407038116455077,32.478036880493164,,,,
2000-01-27,30.56649142760265,30.96333466059045,29.758461230314232,30.21746063232422,63654800,30.963338470458986,32.26192398071289,,,,
2000-01-28,30.026203184637406,30.67645217080153,29.758453602099237,30.064453125,58225400,30.626734924316406,31.969309997558593,,,,
2000-01-31,29.873226165771484,30.045351028442383,29.031726837158203,29.949726104736328,73194200,30.42018699645996,31.52943649291992,32.777344131469725,,,
2000-02-01,30.1409704767724,31.594469053063456,29.892345720301563,31.498844146728516,70196600,30.427837753295897,31.1507625579834,32.568881607055665,,,
2000-02-02,31.34584417656498,31.804843725215107,30.752969759558567,30.848594665527344,49915600,30.51581573486328,30.96142692565918,32.38815040588379,,,
2000-02-03,31.23108129650894,31.881330386577098,30.638207126152675,31.709205627441406,49186000,30.81416473388672,30.888751602172853,32.23228130340576,,,
2000-02-04,31.938711440458324,33.04796010126466,31.86699277704412,32.60808563232422,55365400,31.322891235351562,30.974813079833986,32.179687309265134,,,
