Date,Open,High,Low,Close,Volume,MA_5,MA_10,MA_20,MA_50,MA_100,MA_200,Signal_5_20_short,Signal_10_50_medium,Signal_20_100_long,Signal_50_200_vlong,Combined_Signal,Buy
2000-01-03,0.0902563570348441,0.0909724441419386,0.0842865143061465,0.0894201546907424,300912000,,,,,,,,,,,NANANANA,
2000-01-04,0.0878679109043708,0.0881072124235621,0.082615068359185,0.0870326235890388,300480000,,,,,,,,,,,NANANANA,
2000-01-05,0.08452584771755,0.0859580223581533,0.0829735578041766,0.0841673463582992,188352000,,,,,,,,,,,NANANANA,
2000-01-06,0.0841673622348198,0.0841673622348198,0.0754523598467861,0.0786752179265022,120480000,,,,,,,,,,,NANANANA,
2000-01-07,0.0783175932143987,0.0808243557692348,0.077123805024742,0.0799890756607055,71184000,0.0838568836450576,,,,,,,,,,NANANANA,
2000-01-10,0.0802274631987415,0.0859579977482219,0.0787952889681724,0.0826150327920913,239856000,0.0824958592653274,,,,,,,,,,NANANANA,
2000-01-11,0.0821373783701752,0.0830927741964064,0.0792721062898635,0.0792721062898635,148128000,0.0809437558054923,,,,,,,,,,NANANANA,
2000-01-12,0.0792720992110828,0.0793922144970042,0.0761684412740509,0.0772430300712585,123552000,0.0795588925480842,,,,,,,,,,NANANANA,
2000-01-13,0.0771238037737795,0.0811828557022333,0.0761684084446481,0.0804658532142639,132192000,0.0799170196056365,,,,,,,,,,NANANANA,
2000-01-14,0.0816605788224376,0.0872709994501738,0.0814212705187813,0.083928033709526,604560000,0.0807048112154006,0.0822808474302291,,,,,,,,,NANANANA,
2000-01-18,0.0850026029143538,0.0878678736225865,0.0811828590666672,0.0875102877616882,261648000,0.08168386220932,0.0820898607373237,,,,,,,,,NANANANA,
2000-01-19,0.0878678674346699,0.0878678674346699,0.0859579922296617,0.086674079298973,164688000,0.0831642568111419,0.0820540063083171,,,,,,,,,NANANANA,
2000-01-20,0.0873911235331545,0.0921662646954785,0.0857196403635446,0.0864357277750969,179568000,0.0850027963519096,0.0822808444499969,,,,,,,,,NANANANA,
2000-01-21,0.0861963971929053,0.0865548984769465,0.0833311262832713,0.0854803100228309,544272000,0.086005687713623,0.0829613536596297,,,,,,,,,NANANANA,
2000-01-24,0.0882264082650287,0.0882264082650287,0.0811828897851016,0.0816605910658836,256944000,0.0855521991848945,0.0831285052001475,,,,,,,,,NANANANA,
2000-01-25,0.0820181581681259,0.0828543607204191,0.0783176133056401,0.0809435695409774,237120000,0.0842388555407523,0.0829613588750361,,,,,,,,,NANANANA,
2000-01-26,0.0809435638504503,0.0830927477849841,0.0761684238651903,0.0776005983352661,232464000,0.0824241593480109,0.0827942080795764,,,,,,,,,NANANANA,
2000-01-27,0.0781974919160415,0.0781974919160415,0.0706762806817215,0.0735415518283844,458208000,0.0798453241586684,0.082424060255289,,,,,,,,,NANANANA,
