Date,Open,High,Low,Close,Volume
2000-01-03,23.60597819443464,23.80335320142882,22.777005694882394,23.01385498046875,12019200
2000-01-04,22.429489307063502,22.608131262121283,21.972960472106934,22.508886337280273,11723400
2000-01-05,22.310382980182926,23.044800127458956,21.91340167158888,22.369930267333984,8714550
2000-01-06,22.270697375920815,23.163907163725124,22.151602737546906,22.687528610229492,8369250
2000-01-07,23.064651547706553,23.34253830270669,22.548573809113147,23.10434913635254,6571950
2000-01-10,23.10435214797995,23.30284375156128,22.70737075805664,22.70737075805664,4723500
2000-01-11,22.230998885424082,22.369941413178804,21.675223322685515,22.171451568603516,8405550
2000-01-12,22.131750443044048,22.508884026303654,22.072203130805146,22.310392379760742,7271850
2000-01-13,22.58827603471834,23.024955016052665,22.409634137652656,22.647823333740234,6918900
2000-01-14,23.48148529482964,24.05710857410721,23.124201504125075,23.46163558959961,9731850
2000-01-18,23.481485240024558,23.660127134959893,22.310387161733352,22.54857635498047,5296650
2000-01-19,22.945569097135476,23.938023875964422,22.945569097135476,23.54104232788086,15734700
2000-01-20,23.938014105301868,24.13650570694634,23.10435192253016,23.521183013916016,7770300
2000-01-21,23.46163688404701,23.501334479457974,23.06465547821909,23.16390037536621,5160600
2000-01-24,23.620425268612912,23.679972560733145,22.9257074662899,23.183746337890625,6459150
2000-01-25,23.183743697629883,24.057103276851787,23.183743697629883,23.699819564819336,7579950
2000-01-26,23.938020614976118,25.089269310000187,23.81892598505086,24.910627365112305,8386650
2000-01-27,25.22821875873637,25.883239403132865,24.95033181837555,25.625202178955078,8165850
2000-01-28,25.267908185972203,25.267908185972203,24.33499915337103,24.354848861694336,7500000
2000-01-31,24.39455612041356,25.883239403132865,24.39455612041356,25.625202178955078,7160250
2000-02-01,26.180969986034082,26.835990478474386,25.82368608106664,26.597801208496094,9651000
2000-02-02,26.359603522462113,26.736737018597083,25.8435275413611,26.161113739013672,7126200
2000-02-03,26.518396102424823,26.955075056296465,25.486242378544222,26.41914939880371,9200250
2000-02-04,26.200818578037648,26.458857548567963,25.90308200328722,25.962629318237305,5115150
2000-02-07,26.101572036743164,26.478703796496355,25.962627704747938,26.101572036743164,4684200
2000-02-08,26.69705057303504,27.352071129853265,26.67720085950597,27.01463508605957,6318600
2000-02-09,26.974920661201306,27.43144924986825,26.180956239084086,26.319900512695312,9818550
2000-02-10,26.399316787719727,26.59780667533878,25.843541104457742,26.399316787719727,6880500
2000-02-11,26.43901024358776,26.994785839439874,26.04202871354482,26.24051856994629,7052550
2000-02-14,26.121409969098934,26.498543402293652,25.109106063842773,25.109106063842773,5904750
2000-02-15,25.426703117289353,26.200818200485518,25.287758778661388,25.74428939819336,8965500
2000-02-16,25.72445232463333,26.1015861048926,25.089281268043603,25.24807357788086,4829700
2000-02-17,25.60533947921826,25.883226278672606,24.712129962501344,24.890771865844727,5716200
