Date,selected_ma_short,selected_ma_long,predicted_return,actual_return,signal,position,equity,strategy_return
2018-04-25,50,200,0.0011498163160141132,0.000999817981854667,1,1,0.9999988181638728,0.000999817981854667
2018-04-26,50,200,0.0008226741503137424,-0.006357527811142849,1,1,0.993641297866286,-0.006357527811142849
2018-04-27,50,200,0.00010711538574870681,-0.0056673224015171275,1,1,0.9880100122798158,-0.0056673224015171275
2018-04-30,50,200,0.000434726175641514,0.0,1,1,0.9880100122798158,0.0
2018-05-01,50,200,0.00016567466372213984,-0.00790589105443995,1,1,0.9801989127620356,-0.00790589105443995
2018-05-02,50,200,-0.0005037764493237305,-0.006300875195100586,1,1,0.9740228017463488,-0.006300875195100586
2018-05-03,50,200,-0.0011386180185930217,0.011096317462448768,1,1,0.9848308679701901,0.011096317462448768
2018-05-04,50,200,9.028124194157994e-05,0.008669439687660319,1,1,0.9933687997826038,0.008669439687660319
2018-05-07,50,200,0.0002752639074433072,0.014811922173341152,1,1,1.008082501134409,0.014811922173341152
2018-05-08,50,200,0.00043814445098633607,0.021803916002689938,1,1,1.0300626473129253,0.021803916002689938
2018-05-09,50,200,0.00199754886795524,0.007759659731279456,1,1,1.0380555829579745,0.007759659731279456
2018-05-10,50,200,0.0018664177040636982,-0.003762535032958647,1,1,1.0341498624609369,-0.003762535032958647
2018-05-11,100,200,0.0022475297001164855,0.00035133281106691783,1,1,1.0345131932391798,0.00035133281106691783
2018-05-14,100,200,0.0021238979250076517,-0.007638557314885164,1,1,1.0266110049196175,-0.007638557314885164
2018-05-15,100,200,0.0014783216218580764,0.0027429073787077485,1,1,1.029426903820074,0.0027429073787077485
2018-05-16,100,200,0.0014112906753136361,-0.0033528088709866566,1,1,1.0259754321649137,-0.0033528088709866566
2018-05-17,100,200,0.0005739315937160524,-0.016200875411753413,1,1,1.00935373201289,-0.016200875411753413
2018-05-18,100,200,-2.9759243360085634e-05,0.009178822492187377,1,1,1.0186184107508631,0.009178822492187377
2018-05-21,100,200,0.000491689571648896,0.007668243638899952,1,1,1.0264294248995698,0.007668243638899952
2018-05-22,100,200,0.0011118771860623908,-0.004601430839143106,1,1,1.021706380889633,-0.004601430839143106
2018-05-23,100,200,0.0009477263028887632,-0.011200934082401859,1,1,1.0102623150657188,-0.011200934082401859
2018-05-24,100,200,0.00046109203012492336,-0.0051246170480026,1,1,1.0050851075829785,-0.0051246170480026
2018-05-25,100,200,0.0007031823044825354,-0.04274352120583591,1,1,0.9621242309733357,-0.04274352120583591
2018-05-29,100,200,-0.0013349484808659173,0.022845345852277488,1,1,0.984104291782778,0.022845345852277488
2018-05-30,100,200,-0.000528744598955148,-0.012367401352782914,1,1,0.9719334790333042,-0.012367401352782914
2018-05-31,100,200,-0.0008191589187193616,0.012989811136103757,1,1,0.984558711362803,0.012989811136103757
2018-06-01,100,200,0.00011434695612242514,0.00046102620427168617,1,1,0.9850126187283853,0.00046102620427168617
2018-06-04,100,200,-5.1022279557071896e-05,-0.005624406540868598,1,1,0.9794725073127712,-0.005624406540868598
2018-06-05,100,200,0.0003119925564824509,0.023367727126459847,1,1,1.0023605535915254,0.023367727126459847
2018-06-06,100,200,0.0005122252455787384,0.003986970994749761,1,1,1.0063569360449762,0.003986970994749761
2018-06-07,100,200,0.00038932316219188016,0.0027977721654370846,1,1,1.0091724934691375,0.0027977721654370846
2018-06-08,100,200,5.121665377995745e-05,-0.002520198939388041,1,1,1.006629178021437,-0.002520198939388041
2018-06-11,100,200,2.895706990451146e-06,-0.005774500048636777,1,1,1.000816397783993,-0.005774500048636777
2018-06-12,100,200,-0.00018229645892653857,-0.0019966038882723858,1,1,0.9988181638727307,-0.0019966038882723858
2018-06-13,100,200,-0.0005563808098846977,-0.017641111111111107,1,1,0.9811979016640558,-0.017641111111111107
2018-06-14,100,200,-0.001526994127924391,-0.0012031914459518234,1,1,0.9800173327419878,-0.0012031914459518234
2018-06-15,100,200,-0.0016094441893378096,0.0025947383963267345,1,1,0.9825602213443191,0.0025947383963267345
2018-06-18,100,200,-0.0010609384620673982,-0.005823682006179776,1,1,0.9768381030632881,-0.005823682006179776
2018-06-19,100,200,-0.001453695016136717,-9.28116502916243e-05,1,1,0.9767474411068751,-9.28116502916243e-05
2018-06-20,100,200,-0.0016151954793952393,-0.00027916000631733606,1,1,0.9764747722850452,-0.00027916000631733606
2018-06-21,100,200,-0.0011940764188516468,-0.016370565731382736,1,1,0.9604893278403159,-0.016370565731382736
2018-06-22,100,200,-0.0016500302290580716,-0.009078019756783018,1,1,0.9517699867460023,-0.009078019756783018
2018-06-25,100,200,-0.002010683099214867,0.0006682282578034382,1,1,0.9524059863460752,0.0006682282578034382
2018-06-26,100,200,-0.0007622740990557874,-0.015449518143727303,1,1,0.9376917727798271,-0.015449518143727303
2018-06-27,100,200,-0.0020010218538044425,0.016369847892042655,1,1,0.9530416444698526,0.016369847892042655
2018-06-28,100,200,-0.000990792954832836,-0.006956961982683141,1,1,0.946411369981362,-0.006956961982683141
2018-06-29,100,200,-0.0013242991356451038,0.008445248854084486,1,1,0.9544040495191897,0.008445248854084486
2018-07-02,100,200,-0.0008135227023541101,-0.013989144649160012,1,1,0.9410527532167217,-0.013989144649160012
2018-07-03,100,200,-0.001315840088376741,0.006501746974262312,1,1,0.9471712401075697,0.006501746974262312
2018-07-05,100,200,-0.0012764447346378595,0.003277958319302998,1,1,0.9502760279538849,0.003277958319302998
2018-07-06,100,200,-0.0015555658229033556,0.030943768452892373,1,1,0.9796811493292242,0.030943768452892373
2018-07-09,100,200,-0.00018530481201459257,-0.006152233668112239,1,1,0.9736539219783061,-0.006152233668112239
2018-07-10,100,200,-0.000586599176949328,-0.002157168246497476,1,1,0.9715535866547368,-0.002157168246497476
2018-07-11,100,200,-0.0002636422082391045,0.004323839099550586,1,1,0.9757544280400231,0.004323839099550586
2018-07-12,100,200,-0.00016038401528420464,-0.004586067952861983,1,1,0.9712795519277255,-0.004586067952861983
2018-07-13,100,200,-1.8965115342503254e-06,0.039676580369691905,1,1,1.0098166031312243,0.039676580369691905
2018-07-16,100,200,0.001161683482890932,-0.0007234863554599347,1,1,1.009086014597342,-0.0007234863554599347
2018-07-17,100,200,0.0011593376587803186,0.009321271347640492,1,1,1.0184919791525129,0.009321271347640492
2018-07-18,5,20,0.0018121481124236001,-0.014704551108524422,1,1,1.0035155117914425,-0.014704551108524422
2018-07-19,5,20,0.0010643808607166672,0.012649059670146068,1,1,1.0162090393800096,0.012649059670146068
2018-07-20,5,20,0.001820424178048356,0.01860175740109371,1,1,1.035112313399355,0.01860175740109371
2018-07-23,5,20,0.002366560898204865,0.007057813086590592,1,1,1.0424179426309559,0.007057813086590592
2018-07-24,5,20,0.0029981711121920907,0.009023218203085825,1,1,1.0518239071861268,0.009023218203085825
2018-07-25,5,20,0.003250911555825526,-0.0028653748617897268,1,1,1.0488100374034464,-0.0028653748617897268
2018-07-26,5,20,0.0039011389341337237,0.010274307386120451,1,1,1.0595858341173778,0.010274307386120451
2018-07-27,5,50,0.0037788795757100705,0.00603303801544719,1,1,1.0659783557352374,0.00603303801544719
2018-07-30,5,50,0.003974618104389778,-0.015248779822121139,1,1,1.049723486493484,-0.015248779822121139
2018-07-31,5,50,0.002848874195902209,0.006176656273022774,1,1,1.0562072676512733,0.006176656273022774
2018-08-01,5,50,0.003357649939204818,0.004236498026591207,1,1,1.060681887656349,0.004236498026591207
2018-08-02,5,50,0.003450846352256967,0.008093097421885798,1,1,1.0692660895067816,0.008093097421885798
2018-08-03,5,50,0.003558935269397095,0.00025604348859142867,1,1,1.0695398681265713,0.00025604348859142867
2018-08-06,5,50,0.0026133786967292563,0.003671651252515895,1,1,1.0734668455229939,0.003671651252515895
2018-08-07,5,50,0.003309755732991012,0.0020414455597683734,1,1,1.0756582696483454,0.0020414455597683734
2018-08-08,5,50,0.0033659368665781625,-0.007725498534018604,1,1,1.0673482732630721,-0.007725498534018604
2018-08-09,5,50,0.0027919913199641235,-0.009839034625259702,1,1,1.0568465966452256,-0.009839034625259702
2018-08-10,5,50,0.0022675588389892646,-0.015899208189900205,1,1,1.0400435725803756,-0.015899208189900205
2018-08-13,10,100,0.00046314632949619227,0.006673201504928006,1,1,1.0469839929141096,0.006673201504928006
2018-08-14,20,200,0.0007211861539805986,-0.008286063664776577,1,1,1.0383086168928213,-0.008286063664776577
2018-08-15,20,200,7.99484817781427e-05,0.00941058171433129,1,1,1.0480797049767854,0.00941058171433129
2018-08-16,20,200,0.001073601209500755,0.0,1,1,1.0480797049767854,0.0
2018-08-17,20,200,0.0009570420482012405,-0.0013070738049116848,1,1,1.0467097874489506,-0.0013070738049116848
2018-08-20,20,200,0.0007606954955293888,0.006107090003706794,1,1,1.053102138328662,0.006107090003706794
2018-08-21,20,200,0.0007317424118290221,-0.0030350504552818514,1,1,1.0499059202042693,-0.0030350504552818514
2018-08-22,20,200,0.0005335839535754448,-0.002087176302283722,1,1,1.0477145814479916,-0.002087176302283722
2018-08-23,20,200,0.0003268049133907517,-0.00043600606709259804,1,1,1.0472577715338989,-0.00043600606709259804
2018-08-24,20,200,4.6425941334235824e-05,0.017701530249162545,1,1,1.0657958366553768,0.017701530249162545
2018-08-27,20,200,0.0006883707495134452,-0.0048839503111282045,1,1,1.0605905427473445,-0.0048839503111282045
2018-08-28,20,200,0.0007569828925742515,-0.0032720810535309397,1,1,1.0571202045268668,-0.0032720810535309397
2018-08-29,20,200,0.0005173299352358056,-0.0049237091576225245,1,1,1.05191525209513,-0.0049237091576225245
2018-08-30,20,200,0.00021969668720003778,-0.005295824831920148,1,1,1.0463444931820092,-0.005295824831920148
2018-08-31,20,200,-0.0002356426998871241,0.004974742010828814,1,1,1.051549787090041,0.004974742010828814
2018-09-04,20,200,-0.00038233433708456763,-0.004863330705676017,1,1,1.046435752721939,-0.004863330705676017
2018-09-05,20,200,-0.0006209964165532412,-0.004275813289268848,1,1,1.0419613888240844,-0.004275813289268848
2018-09-06,20,200,-0.000826860274094928,0.0019281672096378433,1,1,1.0439704646077237,0.0019281672096378433
2018-09-07,20,200,-0.00048094443762307436,-0.005336045159228031,1,1,1.0383997910636766,-0.005336045159228031
2018-09-10,20,200,-0.0003769345841455769,0.006331897169378209,1,1,1.0449748317613956,0.006331897169378209
2018-09-11,20,200,0.00021353728178676664,-0.011797636600343497,1,1,1.0326465984397695,-0.011797636600343497
2018-09-12,20,200,-0.00040907955906418104,0.0038911197435305134,1,1,1.036664750007048,0.0038911197435305134
2018-09-13,20,200,4.0552741362260875e-05,-0.00017631079582858256,1,1,1.036481974819967,-0.00017631079582858256
2018-09-14,20,200,-0.0002511614676451752,0.00299550587636066,1,1,1.039586762666282,0.00299550587636066
