Date,selected_ma_short,selected_ma_long,predicted_return,actual_return,signal,position,equity,strategy_return
2018-04-25,100,200,0.0036490282107255077,0.03950890857411826,1,1,1.038469399665544,0.03950890857411826
2018-04-26,20,100,0.0034708612593707887,0.004928518213744848,1,1,1.0435875150162124,0.004928518213744848
2018-04-27,20,100,0.003475844357365144,-0.006317986529077779,1,1,1.0369941431544263,-0.006317986529077779
2018-04-30,50,200,0.0034468681971304474,0.009959936049892981,1,1,1.0473225385043579,0.009959936049892981
2018-05-01,100,200,0.003363109443128498,-0.003654344170263224,1,1,1.0434952614913893,-0.003654344170263224
2018-05-02,20,100,0.0033188035558047646,0.029516836479091868,1,1,1.0742959404915378,0.029516836479091868
2018-05-03,50,200,0.003783102379228173,0.026052754606785022,1,1,1.1022843090042291,0.026052754606785022
2018-05-04,100,200,0.003976004136079903,0.040241355246719124,1,1,1.1466417234657527,0.040241355246719124
2018-05-07,20,100,0.0047865796224597565,0.006916374512006662,1,1,1.1545723270563346,0.006916374512006662
2018-05-08,50,200,0.004287835017906282,0.021485300084544523,1,1,1.179378659972451,0.021485300084544523
2018-05-09,100,200,0.004646729474479174,0.017006759659078163,1,1,1.1994360693896482,0.017006759659078163
2018-05-10,20,100,0.005512898524156644,-0.021527421796976753,1,1,1.1736153032053893,-0.021527421796976753
2018-05-11,50,200,0.00580314724454258,0.003260948668664998,1,1,1.1774424024659018,0.003260948668664998
2018-05-14,100,200,0.004378515183455646,-0.038377387151106945,1,1,1.1322552395383385,-0.038377387151106945
2018-05-15,20,100,0.005029750127659864,0.0018326197364675334,1,1,1.1343302328370353,0.0018326197364675334
2018-05-16,100,200,0.0042224722326304216,0.00691026968276276,1,1,1.1421687606552502,0.00691026968276276
2018-05-17,100,200,0.004211350657724053,-0.007145308826105312,1,1,1.1340076121288385,-0.007145308826105312
2018-05-18,100,200,0.0041183155399250725,-0.006912392374470833,1,1,1.1261689065581673,-0.006912392374470833
2018-05-21,20,100,0.004474538084265266,-0.006305240898556996,1,1,1.1190681403098535,-0.006305240898556996
2018-05-22,100,200,0.00434241271244997,0.020572918941714535,1,1,1.1420906384507032,0.020572918941714535
2018-05-23,50,200,0.004306333167103422,0.0006061313505079102,1,1,1.1427828953917898,0.0006061313505079102
2018-05-24,100,200,0.004204875814622859,0.0064193581979477,1,1,1.1501188281397974,0.0064193581979477
2018-05-25,20,200,0.003934139049303674,-0.0027681698334245386,1,1,1.1469351038948872,-0.0027681698334245386
2018-05-29,100,200,0.003933608124073831,0.0177001560187644,1,1,1.1672360341772245,0.0177001560187644
2018-05-30,100,200,0.004073959493964939,-0.0031624249730227705,1,1,1.1635447377933303,-0.0031624249730227705
2018-05-31,20,200,0.004222114099652204,0.021531357589283484,1,1,1.1885974356138875,0.021531357589283484
2018-06-01,100,200,0.004121745085695535,0.02806464006096765,1,1,1.2219549948217805,0.02806464006096765
2018-06-04,20,100,0.004587985704814243,0.0008307542276677626,1,1,1.2229701390997485,0.0008307542276677626
2018-06-05,20,100,0.004102789979955811,0.00030188132967889914,1,1,1.2233393309514975,0.00030188132967889914
2018-06-06,50,200,0.00400715319983284,-0.008485652395781362,1,1,1.2129584986269553,-0.008485652395781362
2018-06-07,100,200,0.0039691902782723314,-0.002358634518407343,1,1,1.2100975728426981,-0.002358634518407343
2018-06-08,20,200,0.0038669312445172056,-0.006329093006026909,1,1,1.2024387527578093,-0.006329093006026909
2018-06-11,50,200,0.003664107558569528,0.007520605367747235,1,1,1.211481820096187,0.007520605367747235
2018-06-12,100,200,0.0037911603116580726,-0.0006854173012443843,1,1,1.2106514494965501,-0.0006854173012443843
2018-06-13,20,100,0.003879733050526058,0.01718748864409614,1,1,1.2314595075367305,0.01718748864409614
2018-06-14,100,200,0.004158067729337736,-0.006181918408290299,1,1,1.2238467253380252,-0.006181918408290299
2018-06-15,20,100,0.004108887590573335,-0.000640802333322199,1,1,1.2230624815007998,-0.000640802333322199
2018-06-18,20,100,0.003924673800938992,-0.01855964936158805,1,1,1.2003628706968312,-0.01855964936158805
2018-06-19,100,200,0.0044697325609184685,0.008225303616776092,1,1,1.2102362197586176,0.008225303616776092
2018-06-20,20,100,0.003977836044780081,-0.019823828823426926,1,1,1.1862447041022115,-0.019823828823426926
2018-06-21,100,200,0.0037903427823913496,-0.0239586656451255,1,1,1.1578238638633258,-0.0239586656451255
2018-06-22,100,200,0.003937839217271361,-0.047140966398907413,1,1,1.1032429280010916,-0.047140966398907413
2018-06-25,100,200,0.00424864709508751,0.012002415805496991,1,1,1.1164845083574346,0.012002415805496991
2018-06-26,20,200,0.0038869368656898906,-0.02591026759558801,1,1,1.087556095979565,-0.02591026759558801
2018-06-27,100,200,0.0037005507239564316,0.021805709996993494,1,1,1.1112710288139578,0.021805709996993494
2018-06-28,20,100,0.0035429163036328148,-0.016441131260007125,1,1,1.0930004759637844,-0.016441131260007125
2018-06-29,20,100,0.0036180070705906352,0.022540969443260117,1,1,1.1176377662939527,0.022540969443260117
2018-07-02,50,200,0.0036150972046898352,-0.02229170457191354,1,1,1.0927237153893146,-0.02229170457191354
2018-07-03,100,200,0.00318413707550383,0.024868943552416534,1,1,1.1198985997857183,0.024868943552416534
2018-07-05,20,200,0.003543434938906049,0.018951079840776597,1,1,1.1411218875638314,0.018951079840776597
2018-07-06,50,200,0.0035691282506814417,0.007763027232474906,1,1,1.1499804478525626,0.007763027232474906
2018-07-09,100,200,0.0036315457035326058,0.01604822830728181,1,1,1.1684355966286106,0.01604822830728181
2018-07-10,20,100,0.003835133711273278,-0.02258675950364397,1,1,1.1420444228120634,-0.02258675950364397
2018-07-11,100,200,0.0037467875093300435,0.014948057678584092,1,1,1.1591157687157634,0.014948057678584092
2018-07-12,100,200,0.003711296832237476,-0.007602720767126869,1,1,1.1503033351894438,-0.007602720767126869
2018-07-13,20,200,0.0033556342971901537,-0.004492397137054849,1,1,1.1451357157796942,-0.004492397137054849
2018-07-16,50,200,0.0031683299744623694,0.02211948640750694,1,1,1.1704655296796338,0.02211948640750694
2018-07-17,100,200,0.003676011604383485,-0.007844497784407212,1,1,1.1612838154253369,-0.007844497784407212
2018-07-18,20,200,0.0035291845550164307,0.0013113884385362873,1,1,1.162806709594745,0.0013113884385362873
2018-07-19,100,200,0.0033190062478023197,-0.004523199137474454,1,1,1.1575471032888565,-0.004523199137474454
2018-07-20,100,200,0.003319043715876652,-0.005898914794391419,1,1,1.1507188315560608,-0.005898914794391419
2018-07-23,20,200,0.0036198884781046964,-0.0028067344015967333,1,1,1.1474890694249673,-0.0028067344015967333
2018-07-24,100,200,0.003987798924517872,0.012705665229994834,1,1,1.1620686813961592,0.012705665229994834
2018-07-25,20,100,0.003907703051842215,0.01179131228855379,1,1,1.1757709961192493,0.01179131228855379
2018-07-26,20,100,0.004074074433995048,-0.011065658158385894,1,1,1.1627603162036488,-0.011065658158385894
2018-07-27,50,200,0.003839335310947369,-0.03130677967306528,1,1,1.1263580351716775,-0.03130677967306528
2018-07-30,100,200,0.003904128072803212,0.002990294660449644,1,1,1.129726177590006,0.002990294660449644
2018-07-31,20,100,0.00366584499690553,0.006575130809528318,1,1,1.1371542749866088,0.006575130809528318
2018-08-01,100,200,0.003684444445844662,0.016837532849262038,1,1,1.1563011474463747,0.016837532849262038
2018-08-02,50,200,0.0036691362510055748,0.005905501673643121,1,1,1.1631296858078548,0.005905501673643121
2018-08-03,100,200,0.0035215591113040767,0.007655798970480188,1,1,1.1720343728589975,0.007655798970480188
2018-08-06,20,100,0.003566767218741697,0.011494422839004148,1,1,1.1855062315224858,0.011494422839004148
2018-08-07,100,200,0.003733055734798953,0.005721185005148399,1,1,1.1922887319977822,0.005721185005148399
2018-08-08,20,100,0.0038603819360526976,-0.007584703245037905,1,1,1.1832455757831766,-0.007584703245037905
2018-08-09,20,100,0.003583723351651142,-0.00651178071671954,1,1,1.175540540059648,-0.00651178071671954
2018-08-10,100,200,0.003700082784866268,0.0052200414086187585,1,1,1.1816769103562694,0.0052200414086187585
2018-08-13,20,100,0.004097012062296534,0.02073262609528337,1,1,1.2061761759041156,0.02073262609528337
2018-08-14,20,100,0.004411317891173408,-0.008988966883703764,1,1,1.195333898203001,-0.008988966883703764
2018-08-15,100,200,0.0047163680812142015,-0.006330086155375336,1,1,1.1877673316429354,-0.006330086155375336
2018-08-16,50,200,0.005265459075457117,-0.04902117479377499,1,1,1.1295415816641312,-0.04902117479377499
2018-08-17,50,100,0.005920377849191716,0.01233559781678606,1,1,1.1434751523328763,0.01233559781678606
2018-08-20,100,200,0.005103462912857643,0.02211095849440481,1,1,1.1687584839654919,0.02211095849440481
2018-08-21,20,100,0.0046555627035565995,0.03750173188569228,1,1,1.2125889512702939,0.03750173188569228
2018-08-22,20,100,0.004910462803475955,0.015295924402185301,1,1,1.2311366201998495,0.015295924402185301
2018-08-23,50,200,0.0047685522660719255,0.020161908598308242,1,1,1.255958684208349,0.020161908598308242
2018-08-24,50,100,0.0044458596288268785,0.013518335004770954,1,1,1.2729371544536288,0.013518335004770954
2018-08-27,20,200,0.00453984026381136,-0.005509201796910501,1,1,1.2659242867949587,-0.005509201796910501
2018-08-28,100,200,0.004443743168437224,0.015534261272563299,1,1,1.2855894854173149,0.015534261272563299
2018-08-29,20,100,0.0043846475840619015,-0.002441696620698486,1,1,1.2824504659151659,-0.002441696620698486
2018-08-30,20,100,0.004161761424620783,0.010331039140800913,1,1,1.295699511874674,0.010331039140800913
2018-08-31,100,200,0.004065664856566386,0.010759604288339553,1,1,1.3096407258990401,0.010759604288339553
2018-09-04,50,100,0.004197958649144488,-0.01861130868687222,1,1,1.2852665980804336,-0.01861130868687222
2018-09-05,20,200,0.004103581899674735,-0.020472628031113937,1,1,1.2589538130971176,-0.020472628031113937
2018-09-06,100,200,0.003850594594913141,-0.003153351074404065,1,1,1.2549838897379628,-0.003153351074404065
2018-09-07,100,200,0.003822420787719818,0.010556506885694539,1,1,1.2682321358114172,0.010556506885694539
2018-09-10,10,100,0.0037482217029690635,-0.007024912464529631,1,1,1.2593229160726387,-0.007024912464529631
2018-09-11,20,200,0.0037879098885398154,-0.016862039545637808,1,1,1.2380881632610938,-0.016862039545637808
2018-09-12,100,200,0.004064068049087509,0.011707783711051967,1,1,1.2525834316917683,0.011707783711051967
2018-09-13,20,100,0.003953719345428594,0.01875848214764031,1,1,1.2760799956335884,0.01875848214764031
2018-09-14,20,100,0.0042102708717476605,-0.009043703677650283,1,1,1.264539506284101,-0.009043703677650283
2018-09-17,50,200,0.00384205495876173,-0.010623206365770965,1,1,1.2511060421511748,-0.010623206365770965
2018-09-18,100,200,0.003998317819870895,0.003541960942101907,1,1,1.255537410886902,0.003541960942101907
2018-09-19,100,200,0.00375931197311611,-0.020957246675965324,1,1,1.2292248036560423,-0.020957246675965324
2018-09-20,50,200,0.004166281811484451,-0.01062813011789887,1,1,1.2161604424986372,-0.01062813011789887
2018-09-21,100,200,0.004132091771086496,0.00854078493372512,1,1,1.226547407282922,0.00854078493372512
2018-09-24,20,100,0.003719307322207768,0.010199321421987984,1,1,1.2390573585291067,0.010199321421987984
2018-09-25,100,200,0.003666931598419545,-0.0055509565372325875,1,1,1.2321794049847734,-0.0055509565372325875
2018-09-26,20,100,0.0036109660385750617,0.0017982553799615886,1,1,1.2343951782288651,0.0017982553799615886
2018-09-27,100,200,0.0033922838493671524,0.0509346152372927,1,1,1.2972686216827218,0.0509346152372927
2018-09-28,50,200,0.0050556296938646834,0.029677896893545608,1,1,1.3357688260802536,0.029677896893545608
2018-10-01,100,200,0.004806760269793889,-0.009953132298127554,1,1,1.3224737422345623,-0.009953132298127554
2018-10-02,100,200,0.004057513659390127,0.0008726508404026667,1,1,1.3236278000571338,0.0008726508404026667
2018-10-03,50,200,0.003946531481968699,-0.025947674246055263,1,1,1.2892827370782285,-0.025947674246055263
2018-10-04,100,200,0.004054961779859477,-0.03376411272824864,1,1,1.2457512494049343,-0.03376411272824864
2018-10-05,100,200,0.004028904248179438,-0.01515620868766665,1,1,1.2268703834960317,-0.01515620868766665
2018-10-08,100,200,0.003884859471565301,-0.0008652402758626554,1,1,1.2258088458269678,-0.0008652402758626554
2018-10-09,20,100,0.0035164236014456965,-0.07475330100518307,1,1,1.1341755882000484,-0.07475330100518307
2018-10-10,20,50,0.004057784194367805,-0.04298083274163522,1,1,1.0854277769439764,-0.04298083274163522
2018-10-11,100,200,0.0038479020949117528,0.04852612856574612,1,1,1.1380993847967917,0.04852612856574612
2018-10-12,100,200,0.0036366088873421893,-0.04526645780754779,1,1,1.0865816570140916,-0.04526645780754779
2018-10-15,10,100,0.0031223207659190943,0.04439608581371268,1,1,1.1348216295024953,0.04439608581371268
2018-10-16,20,200,0.003171657427032849,-0.011267987734249196,1,1,1.1220344733007006,-0.011267987734249196
2018-10-17,100,200,0.0031201059398946614,-0.014523054276359804,1,1,1.1057391057450077,-0.014523054276359804
2018-10-18,20,100,0.0036247764365940787,-0.0432514608357607,1,1,1.0579142741183083,-0.0432514608357607
2018-10-19,20,100,0.0036737757020317207,0.008945302330098492,1,1,1.0673776371396233,0.008945302330098492
2018-10-22,50,200,0.003117979777029845,-0.04394061504737545,1,1,1.0204764072758938,-0.04394061504737545
2018-10-23,100,200,0.003430652020361747,-0.09793716161694899,1,1,0.9205338444502311,-0.09793716161694899
2018-10-24,100,200,0.003490827335510727,0.042274661184509954,1,1,0.959449100833239,0.042274661184509954
2018-10-25,50,200,0.0037461288511762463,-0.04594880754103159,1,1,0.9153635587536366,-0.04594880754103159
