Date,ret_1d,ret_5d,ret_20d,ret_60d,momentum_1m,momentum_3m,price_over_ma200,ma_ratio_5_20,ma_ratio_10_50,ma_ratio_20_200,vol_20d,volume_20d_avg,volume_ratio,spy_ret_5d,spy_ret_20d,spy_vol_20d,spy_ma_ratio_20_50,spy_autocorr_1d
2000-03-29,0.02756179395938463,0.03813586002384728,0.1803160248941056,-0.08042927957406587,0.1993002111083293,,,1.0807830700425491,1.0399146688139604,,0.03729333832111988,89641900.0,0.718010216204699,0.007495487756816299,0.09510152140138817,0.016723230707358795,1.0202016539028425,0.1625592011981311
2000-03-30,-0.03556870205436091,-0.0759784167154457,0.10709423150609387,-0.08213141744054853,0.1383337158746596,,,1.0584383641682056,1.0486974369976307,,0.038276410023857434,87504190.0,0.7334323076414969,-0.025997412938369435,0.07604203522717112,0.0173832560770947,1.0236194496675912,0.18572329728421771
2000-03-31,0.02781138315386622,-0.04868481473287889,0.10533173945620766,-0.06644729916958947,0.1378840533659449,,,1.0423293883789075,1.0555421731021188,,0.038224819959397555,85646500.0,0.7505432212641497,-0.02075726411296064,0.06825243986993512,0.01712665401755592,1.0261468114207748,0.1907136113989828
2000-04-03,-0.1447057912493862,-0.1267268321694185,0.0027586220178177356,-0.1738638457673023,-0.05461616449486317,-0.2203756677547387,,1.016030356622368,1.0517380945041621,,0.0492279297016162,93971940.0,2.7680411833575,-0.004524517401590544,0.08504076758501733,0.016847199091564437,1.0292904112403238,0.14246071846898886
2000-04-04,-0.02544691767773255,-0.15098825518895975,-0.04643339377804889,-0.20527189305907356,-0.022758494087306236,-0.21365168801745693,,0.9868870122282343,1.0401223910607185,,0.04924891764615626,96281110.0,1.882450254260675,-0.006205706133593725,0.09821242668894636,0.016167402351108147,1.0325508201688205,0.11382384111410974
2000-04-05,-0.02470050155353365,-0.19416940785743542,-0.09614121987284807,-0.2305126038912988,-0.06998696721643194,-0.24107672630321153,,0.9498359775197289,1.0265083631999337,,0.04898253383122383,95710990.0,0.8660196702593924,-0.013432794092380851,0.0927244672178873,0.016303993126443324,1.035900842046922,0.18256637716136281
2000-04-06,-0.004341393126786608,-0.16807742919837665,-0.14000072180100198,-0.21371461937673863,-0.1000652261684779,-0.21818215096107574,,0.9215679061927918,1.0030433381781534,,0.04753296372398143,94622120.0,0.7019648259836072,0.012084879958452088,0.07092720370358951,0.01528435225159868,1.0379435534061832,0.23329172320481475
2000-04-07,0.035610778260398046,-0.16176450745604942,-0.11819299693741359,-0.15829892435696036,-0.10937547820095517,-0.2007850708340222,,0.8923465545554007,0.9820201466910249,,0.04833614048899888,94473350.0,0.8744645976881311,0.007065913953870684,0.08347808971388182,0.015150162020827272,1.0403564879186926,0.21098621340881282
2000-04-10,-0.03368436228651506,-0.05295738443627862,-0.12181144629180962,-0.20173939668507723,-0.14789610349535987,-0.23329634706659963,,0.8879696540729167,0.9661166056684637,,0.04845079681408575,94416030.0,0.6427446695227494,-0.0026858133532530193,0.09115397222347599,0.014862036370704143,1.042537867060122,0.14561946155100855
2000-04-11,-0.02541700791443746,-0.05292831898979289,-0.11826502802421424,-0.25278365988123597,-0.14413237171177917,-0.23314262534417085,,0.8834842705002993,0.9479949224798033,,0.04835634610760425,94339660.0,0.7627947779332679,0.0018734415233110369,0.1036669067497038,0.014319274637135008,1.0458449175149687,0.27373862091192397
2000-04-12,-0.05365193161385784,-0.08104181600128102,-0.16775920632102104,-0.3116532885098051,-0.16557181244220598,-0.24985258345072658,,0.876326961013251,0.924021742729675,,0.04950567284464376,99329450.0,1.5403669304521468,-0.01948076745920757,0.04892607595374021,0.015366590098461506,1.0473955160187283,0.13884368184642623
2000-04-13,-0.0015746470825760417,-0.07848820585537164,-0.16906969185878828,-0.25934562616376866,-0.16906969185878828,-0.26492775562695314,,0.8696275536931299,0.9032477409816639,,0.04949364280215672,100180220.0,0.9414652912521054,-0.04142944056408071,-0.011801922244470187,0.011735667280495875,1.0462752750700486,0.1987928661331719
2000-04-14,-0.06466856427797829,-0.16771921696304792,-0.254087723835265,-0.30070739461350326,-0.22280476190133858,-0.3396435991343192,,0.8496918231653019,0.8754393562338245,,0.04957153087463854,103683030.0,1.4584623925438907,-0.10194010701158884,-0.07443673720026078,0.01712675969630261,1.0434505315071492,0.33299816923920494
2000-04-17,0.023608270387055486,-0.11837348010150084,-0.22079606925028694,-0.2686751516297745,-0.23647802513454408,-0.3420056575722299,,0.837696395326016,0.8653845182326858,,0.05021694765777278,107282990.0,1.1164137017433984,-0.0669152473728305,-0.03719509336448046,0.0191731372873351,1.0417658350080221,-0.1286124000935191
2000-04-18,0.06177969860431909,-0.03949366223167183,-0.215936696929251,-0.20432098898436846,-0.17265708525726886,-0.247079145940875,,0.8405777431452973,0.8617203291958003,,0.05069388900448108,107790280.0,0.851603688198973,-0.039476760030377256,-0.03162978548840023,0.019574411015805315,1.039759185288148,0.01853740246871408
2000-04-19,-0.023274249758158727,-0.008661501292338225,-0.23789349970747853,-0.2346507695637492,-0.23418518207112649,-0.2576652743560661,,0.850371054143533,0.8592871765205664,,0.050625890891838075,105777260.0,0.5078161412008593,-0.021576142953093846,-0.046429218872142464,0.01956644622893191,1.0374428476187352,-0.03315477880762222
2000-04-20,0.0031776022529812487,-0.0039429835703774785,-0.2944137322160374,-0.20566001746606122,-0.23547182837513725,-0.23915671532124894,,0.8652828523502382,0.8563590531310864,,0.045560509742756675,100985430.0,0.5187619639783679,-0.0030328331050004653,-0.0579325694395022,0.019117918216587333,1.0339340092905271,-0.06807154414470998
