Date,ret_1d,ret_5d,ret_20d,ret_60d,momentum_1m,momentum_3m,price_over_ma200,ma_ratio_5_20,ma_ratio_10_50,ma_ratio_20_200,vol_20d,volume_20d_avg,volume_ratio,spy_ret_5d,spy_ret_20d,spy_vol_20d,spy_ma_ratio_20_50,spy_autocorr_1d
2004-11-12,-0.0055730323227068945,0.07469751867772167,0.26292456116445284,0.8138335341019909,0.28169012562124274,,,0.9963696195498473,1.2566606836029366,,0.05491691215048698,638789770.8,1.0475655475226968,0.01287550629317713,0.06767964484655264,0.007059046360019543,1.008225082247152,0.25997034665542573
2004-11-15,0.01576906502182962,0.07139965408792803,0.23940738722743915,0.7068602338170771,0.28283970068712083,,,1.0002341584322105,1.2343764448817787,,0.054680581287634984,648532618.2,0.7333230845350254,0.01683790248990147,0.06627820370891468,0.0070605612011567205,1.010172649587531,0.28106687958493776
2004-11-16,-0.06669544143708084,0.022762334402788964,0.16628389667246246,0.5771479930727579,0.1567445644159262,,,0.9976439943357571,1.2073071959148138,,0.057327469529342444,672215711.4,1.2434391071568163,0.011544559546068145,0.06762976087850947,0.006956195204641797,1.0124377887063003,0.2233495717803981
2004-11-17,-0.00023184454295210877,0.027642183870367543,0.22784552816383763,0.6448940877639939,0.16601350011548588,0.7191552419740341,,0.9939304759894075,1.1830019893117483,,0.05565652391072922,685722591.0,1.0566819491003177,0.016768894858358863,0.0761079223643284,0.006864283186611233,1.0149293159139867,0.2025512470456591
2004-11-18,-0.028753610550983688,-0.0845808788897251,0.12156917443899617,0.5805659131884657,0.19254053603024768,0.5468566343693584,,0.9718377978154439,1.1612610485636794,,0.05497125709260137,689798710.8,0.9633517801581836,0.010452110465331899,0.07058563834039688,0.006849843748353704,1.017121845229484,0.28461383521482686
2004-11-19,0.011101764148262028,-0.0692309054615099,-0.017572344095224346,0.569827084779583,0.13402057088957875,0.5484458864019992,,0.958716635798448,1.1514524912129027,,0.042764263936264986,633609756.0,0.5530552910236439,-0.008603770971602587,0.0707148289778099,0.006836429206345204,1.0196174803726767,0.23611140019525842
2004-11-22,-0.02538373929376203,-0.10694002629373345,-0.11899680004062396,0.5553464362739715,-0.042510031587692954,0.5743303869741219,,0.9426637571225213,1.1378557452338247,,0.03784946279789382,592858548.0,0.8336445070536455,-0.006317277410200939,0.0770952005416996,0.006753462285075105,1.0223779362764436,0.27701730585093004
2004-11-23,0.014657813526256058,-0.029094766595927246,-0.07854802746887213,0.6421917097130025,-0.10608321941958454,0.5803771318669206,,0.9408150044820871,1.128778590380864,,0.037657479508519484,573090735.6,0.8655443844868184,0.0023754054308497974,0.06249030587294668,0.00619249834057909,1.0244833659636874,0.159399556469569
2004-11-24,0.04321862949801081,0.013101308974186487,-0.060278610845457936,0.7071408056007569,-0.03872413606783809,0.6194979732726413,,0.9463030658732917,1.1240809869572503,,0.0386638666564762,576935886.6,1.0583996838861227,-0.001180453686053129,0.05236569836230931,0.005822501661720657,1.0259153756055428,0.16332026032414668
2004-11-26,0.02649348915620542,0.07072922876715748,-0.071960673110116,0.7894260910636997,-0.035382112412037814,0.6899671997220178,,0.9633390166051263,1.112328806389214,,0.03803127763287984,560219220.0,0.4622204786190663,-0.003283813611316355,0.04840859713657664,0.005868376117140073,1.0272328309062655,0.16576865203936428
2004-11-29,0.00925367011018463,0.06877214751753002,-0.050304332511447725,0.7835682626132539,-0.06337290332979917,0.7748257693092555,,0.9790884755116562,1.1027360701086846,,0.03803796483543381,539248411.8,0.7904285421578316,0.003321593205630524,0.04380853716191391,0.006048295795918713,1.0285029524041616,0.19508253522224464
2004-11-30,0.005136674017085063,0.10224108189968328,-0.07167277583143172,0.8196178909935559,-0.04542605545212097,0.7776694093519931,,1.0021039670682395,1.0922032533406172,,0.03741919534581727,530207661.6,0.5803235643021118,-0.0007631180673812743,0.04166450555853607,0.006055519946946724,1.0295333689795523,0.20405355930700264
2004-12-01,-0.011100013030931333,0.07425989037550829,-0.07651245341378254,0.7716088760639161,-0.08197722011667119,0.7951121777773356,,1.020503556100191,1.088355007080101,,0.03745805813730684,523250226.0,0.6005720024285284,0.009055648025532825,0.05313398762407284,0.006383957289750915,1.0309776125309986,0.2155209769447361
2004-12-02,-0.0031119937133249342,0.02655068656653503,-0.0640164321281338,0.7536655395537128,-0.07938634085309271,0.7673135089171317,,1.0293733947998591,1.084391360388879,,0.03733076957412368,508009881.6,0.4924816879782521,0.00751402422847125,0.04090814340788573,0.005942374840619105,1.0315663049619455,0.02307691493404928
