Date,ret_1d,ret_5d,ret_20d,ret_60d,momentum_1m,momentum_3m,price_over_ma200,ma_ratio_5_20,ma_ratio_10_50,ma_ratio_20_200,vol_20d,volume_20d_avg,volume_ratio,spy_ret_5d,spy_ret_20d,spy_vol_20d,spy_ma_ratio_20_50,spy_autocorr_1d
2000-03-29,-0.0552584413268945,-0.06277629151114161,0.00569258506105208,-0.25874125874125875,-0.03811249604856892,,,1.0485600619091693,1.000036332232108,,0.04748763450339466,140858400.0,0.8358038995189495,0.007495487756816299,0.09510152140138817,0.016723230707358795,1.0202016539028425,0.1625592011981311
2000-03-30,0.00377359930074439,-0.01754387324412976,0.06293709438353834,-0.18840582324713073,0.009487665896802389,,,1.0419273521915238,1.0004904860266117,,0.04590814385630412,137912300.0,0.7300291562101422,-0.025997412938369435,0.07604203522717112,0.0173832560770947,1.0236194496675912,0.18572329728421771
2000-03-31,0.007518753861753602,-0.07824596616275059,0.07199996948242182,-0.039426537509310244,0.07092905676673578,,,1.0214983628150083,1.0030135845398063,,0.045898639221202145,136968300.0,0.7469611581657946,-0.02075726411296064,0.06825243986993512,0.01712665401755592,1.0261468114207748,0.1907136113989828
2000-04-03,-0.05130597160982653,-0.13076925685263086,-0.0058651621272391985,-0.03050528628302518,0.016999969482421884,-0.2888112101521525,,0.9932973261706515,1.0016694554608776,,0.047303601899856225,134167900.0,0.7252703515520479,-0.004524517401590544,0.08504076758501733,0.016847199091564437,1.0292904112403238,0.14246071846898886
2000-04-04,0.0058997652066890005,-0.08823524211904599,0.0068898089384816785,-0.08086253147553579,0.0,-0.21967964691792263,,0.9745474828456219,0.9912014449883862,,0.047282036254333325,144307100.0,1.9843791469719785,-0.006205706133593725,0.09821242668894636,0.016167402351108147,1.0325508201688205,0.11382384111410974
2000-04-05,-0.027370507998334848,-0.061320754716981174,-0.02259334953642811,-0.10117432029811846,-0.02066927663051088,-0.10842292687778987,,0.9634805283710398,0.980854714197641,,0.047715562046253726,143266400.0,0.6840403611733107,-0.013432794092380851,0.0927244672178873,0.016303993126443324,1.035900842046922,0.18256637716136281
2000-04-06,0.033165859816661536,-0.03383457163997772,-0.06630331992310734,-0.03745318245039286,0.009823182416719423,-0.020019050939699246,,0.9600373919139987,0.9760052531468132,,0.044476261217115544,140986600.0,0.8557834574349619,0.012084879958452088,0.07092720370358951,0.01528435225159868,1.0379435534061832,0.23329172320481475
2000-04-07,0.051556374173401975,0.008395536861008024,0.010280359571225084,0.06293020371609281,-0.018165304520599945,-0.02875116343122308,,0.9612258280716761,0.9683589285134679,,0.04561482922809471,143325400.0,0.844553721810649,0.007065913953870684,0.08347808971388182,0.015150162020827272,1.0403564879186926,0.21098621340881282
2000-04-10,-0.061979621117628,-0.0029498075847136374,-0.029665057168622888,-0.03886254477839901,-0.052336434337580284,-0.08401080107266401,,0.9620584909539474,0.9536814530521155,,0.0474995561168287,142214700.0,0.6361648971590138,-0.0026858133532530193,0.09115397222347599,0.014862036370704143,1.042537867060122,0.14561946155100855
2000-04-11,0.0,-0.008797668612224308,-0.03428569975353424,-0.013618691481692147,-0.029665057168622888,-0.05056181059528564,,0.9619944781117482,0.9441763112411019,,0.04748378374606759,142116000.0,0.6623603253680093,0.0018734415233110369,0.1036669067497038,0.014319274637135008,1.0458449175149687,0.27373862091192397
