Date,Open,High,Low,Close,Volume,MA_5,MA_10,MA_20,MA_50,MA_100,MA_200,Signal_5_20_short,Signal_10_50_medium,Signal_20_100_long,Signal_50_200_vlong,Combined_Signal,Buy,Signal_combined,Return,Position,Trade,StratRetGross,StratRetNet,Equity,BH_Equity
2000-01-03,0.7863277904024384,0.843497926813925,0.7624285047880487,0.8392806649208069,535796800,,,,,,,,,,,NANANANA,,0,0.0,0.0,1,0.0,-0.001,0.999,1.0
2000-01-04,0.8116326908754726,0.8294395791039839,0.7586798210785961,0.7685208320617676,512377600,,,,,,,,,,,NANANANA,,0,-0.08431009531920541,0.0,0,-0.0,-0.0,0.999,0.9156899046807946
2000-01-05,0.777892524424998,0.8289711197901221,0.7722695748807903,0.779766857624054,778321600,,,,,,,,,,,NANANANA,,0,0.014633338607251245,0.0,0,0.0,0.0,0.999,0.9290895051152303
2000-01-06,0.7957002882517805,0.8022604296014583,0.7122871279716492,0.7122871279716492,767972800,,,,,,,,,,,NANANANA,,0,-0.08653834026495455,0.0,0,-0.0,-0.0,0.999,0.8486876413849702
2000-01-07,0.7235337943918978,0.7572740890886165,0.7160365128313134,0.7460272908210754,460734400,0.7691765546798706,,,,,,,,,,NANANANA,,0,0.04736876678581403,0.0,0,0.0,0.0,0.999,0.8888889283437374
2000-01-10,0.7647712715900441,0.7666456043733219,0.7104126677509955,0.7329061627388,505064000,0.7479016542434692,,,,,,,,,,NANANANA,,0,-0.017588000122400804,0.0,0,-0.0,-0.0,0.999,0.873255149763227
2000-01-11,0.7193165681209445,0.7450901340882994,0.6785475884403069,0.6954172849655151,441548800,0.7332809448242188,,,,,,,,,,NANANANA,,0,-0.05115099269078671,0.0,0,-0.0,-0.0,0.999,0.8285872819804964
2000-01-12,0.7122871504784543,0.7160366679979392,0.6485560639813154,0.6537113189697266,976068800,0.7080698370933532,,,,,,,,,,NANANANA,,0,-0.05997257603088868,0.0,0,-0.0,-0.0,0.999,0.7788947682136936
2000-01-13,0.7084206895656893,0.7404033695877514,0.6935428523741819,0.7254079580307007,1032684800,0.7106940031051636,,,,,,,,,,NANANANA,,0,0.10967630050214017,0.0,0,0.0,0.0,0.999,0.8643210648718435
2000-01-14,0.7497759198355513,0.7666456158795266,0.7450901128335046,0.753055989742279,390376000,0.7120997428894043,0.7406381487846374,,,,,,,,,NANANANA,,0,0.038113769507899686,0.0,0,0.0,0.0,0.999,0.8972635987191913
2000-01-18,0.7572740286135043,0.7947629360702142,0.7530559665572658,0.7792981266975403,459177600,0.7213781356811524,0.7346398949623107,,,,,,,,,NANANANA,,0,0.03484752437098626,0.0,0,0.0,0.0,0.999,0.9285310138427572
2000-01-19,0.7919506991116363,0.8153813877527537,0.7750809516585904,0.7989802360534668,597643200,0.7420907258987427,0.7376858353614807,,,,,,,,,NANANANA,,0,0.025256200010814966,0.0,0,0.0,0.0,0.999,0.9519821788446147
2000-01-20,0.8659914425664075,0.9109776391894464,0.8509960770606995,0.8509960770606995,1831132800,0.7815476775169372,0.7448087573051453,,,,,,,,,NANANANA,,0,0.06510278810420012,0.0,0,0.0,0.0,0.999,1.0139588729129103
2000-01-21,0.8566189971768563,0.8566189971768563,0.8261595713077537,0.8345948457717896,495924800,0.803385055065155,0.7570395290851593,,,,,,,,,NANANANA,,0,-0.019272981075963314,0.0,0,-0.0,-0.0,0.999,0.9944168627434548
2000-01-24,0.8130385187365555,0.8453722287555642,0.7882020910634303,0.7966374158859253,440876800,0.8121013402938843,0.7621005415916443,,,,,,,,,NANANANA,,0,-0.04548006745807687,0.0,0,-0.0,-0.0,0.999,0.9491907167444332
2000-01-25,0.787264932830645,0.8481845863294796,0.7675837099335304,0.8416235446929932,497145600,0.8245664238929749,0.7729722797870636,,,,,,,,,NANANANA,,0,0.05647001748849534,0.0,0,0.0,0.0,0.999,1.0027915331189088
2000-01-26,0.8247539186430015,0.8561504892219193,0.8228796354718828,0.826159656047821,367158400,0.8300023078918457,0.7860465168952941,,,,,,,,,NANANANA,,0,-0.018373878371966246,0.0,0,-0.0,-0.0,0.999,0.9843663634569444
2000-01-27,0.8158500687252231,0.8472474910215249,0.8022604392423136,0.8247539401054382,340144000,0.8247538805007935,0.8031507790088653,,,,,,,,,NANANANA,,0,-0.0017015064002368074,0.0,0,-0.0,-0.0,0.999,0.9826914577893445
2000-01-28,0.8111641555371901,0.8313139225962055,0.7544625691830532,0.7619598507881165,423348800,0.8102268815040589,0.8068059682846069,,,,,,,,,NANANANA,,0,-0.076136755781117,0.0,0,-0.0,-0.0,0.999,0.9078725182594474
2000-01-31,0.7572740978899193,0.778829602244218,0.7085383886054201,0.7778924107551575,701680000,0.8064778804779053,0.8092896103858948,0.7749638795852661,,,,1.0,,,,1NANANA,,1,0.020909973078714783,0.0,0,0.0,0.0,0.999,0.9268561081751574
2000-02-01,0.7797668320573102,0.7872649654550502,0.7497760503198986,0.751650333404541,318035200,0.7884832382202148,0.8065248310565949,0.7705823630094528,,,,1.0,,,,1NANANA,,1,-0.033734841718202846,1.0,1,-0.033734841718202846,-0.03473484171820285,0.9642998931235154,0.895588764070319
2000-02-02,0.7553997542394935,0.7657085101021248,0.7272824082723988,0.7408720850944519,464195200,0.771425724029541,0.8007140159606934,0.7691999256610871,,,,1.0,,,,1NANANA,,1,-0.0143394445942302,1.0,0,-0.0143394445942302,-0.0143394445942302,0.9504723682338486,0.8827465186087176
2000-02-03,0.7521188210934405,0.7816419037428499,0.7516502253631562,0.7746123671531677,475193600,0.761397409439087,0.7930756449699402,0.7689422011375427,,,,0.0,,,,0NANANA,,0,0.045541305628237216,1.0,0,0.045541305628237216,0.045541305628237216,0.9937581208467807,0.9229479476049396
2000-02-04,0.7792981423461021,0.824753728226269,0.7769552138436908,0.8097583651542664,425320000,0.7709571123123169,0.7905919969081878,0.7738157629966735,,,,0.0,,,,0NANANA,,0,0.04537236880204509,0.0,1,0.0,-0.001,0.9927643627259339,0.9648242822687615
2000-02-07,0.8097584268404973,0.8566189525235103,0.7942944168264472,0.8552131652832031,441067200,0.786421263217926,0.7964495718479156,0.7792750567197799,,,,1.0,,,,1NANANA,,1,0.05613378272452585,0.0,0,0.0,0.0,0.9927643627259339,1.0189835188969827
2000-02-08,0.8547444942216387,0.8706770485256266,0.8341261830746525,0.8613055348396301,408643200,0.8083523035049438,0.7984177708625794,0.7856950253248215,,,,1.0,,,,1NANANA,,1,0.007123802349803032,1.0,1,0.007123802349803032,0.006123802349803032,0.9988438554631959,1.0262425560833115
2000-02-09,0.855681714817703,0.8781752104009806,0.8430292299146291,0.844434916973114,299364800,0.8290648698806763,0.8002452969551086,0.7931459069252014,,,,1.0,,,,1NANANA,,1,-0.019587262805245254,1.0,0,-0.019587262805245254,-0.019587262805245254,0.9792792383648339,1.006141273435381
2000-02-10,0.8463102192953755,0.8538075516775279,0.8247538620814873,0.8509960770606995,302982400,0.8443416118621826,0.8028695106506347,0.8030101448297501,,,,1.0,,,,1NANANA,,1,0.007769882504508496,1.0,0,0.007769882504508496,0.007769882504508496,0.9868881229860332,1.0139588729129103
2000-02-11,0.8519331287506591,0.8556817947667029,0.8116327417216881,0.8153814077377319,212251200,0.8454662203788758,0.8082116663455963,0.8075088173151016,,,,1.0,,,,1NANANA,,1,-0.04185056815535382,1.0,0,-0.04185056815535382,-0.04185056815535382,0.945586294333297,0.9715241179953428
2000-02-14,0.8195989125738105,0.8688031873215275,0.8144445074716532,0.8683345913887024,367539200,0.8480905055999756,0.8172558844089508,0.8132727473974228,,,,1.0,,,,1NANANA,,1,0.0649428392019491,1.0,0,0.0649428392019491,0.0649428392019491,1.0069953529977511,1.0346176525711297
2000-02-15,0.8641168734687346,0.8992628472452813,0.8636482778367334,0.8922333121299744,485744000,0.8542760610580444,0.8313141822814941,0.8189195066690445,,,,1.0,,,,1NANANA,,1,0.027522479212824358,1.0,0,0.027522479212824358,0.027522479212824358,1.0347103616680424,1.0630928954072398
2000-02-16,0.8828611316675569,0.8856734069420027,0.8406864125062257,0.8556817770004272,378246400,0.856525433063507,0.8427951514720917,0.8217545837163925,,,,1.0,,,,1NANANA,,1,-0.0409663421356572,1.0,0,-0.0409663421356572,-0.0409663421356572,0.9923220629806399,1.0195418681320003
2000-02-17,0.8636484132611292,0.8659912916826283,0.8481844546626206,0.8613055348396301,289497600,0.8585873246192932,0.851464468240738,0.822270056605339,,,,1.0,,,,1NANANA,,1,0.006572253833565078,1.0,0,0.006572253833565078,0.006572253833565078,0.9988438554631955,1.026242556083311
2000-02-18,0.8594313273699622,0.8650542767711855,0.8313140276629422,0.834126353263855,233441600,0.8623363137245178,0.8539012670516968,0.8222466319799423,,,,1.0,,,,1NANANA,,1,-0.03155579579647738,1.0,0,-0.03155579579647738,-0.03155579579647738,0.9673245427276328,0.9938586555458911
2000-02-22,0.8256911122411544,0.8767697084094392,0.7999174912203455,0.8533390164375305,422296000,0.8593371987342835,0.8537138521671295,0.8250817120075226,,,,1.0,,,,1NANANA,,1,0.02303327679133771,1.0,0,0.02303327679133771,0.02303327679133771,0.9896051966673326,1.0167504770505464
2000-02-23,0.8490042903334274,0.8922337344069465,0.8322512627928608,0.8716145157814026,473099200,0.8552134394645691,0.8547447502613068,0.826581260561943,,,,1.0,,,,1NANANA,,1,0.021416458162393015,1.0,0,0.021416458162393015,0.021416458162393015,1.0107990349590452,1.0385256711038926
2000-02-24,0.8795810117327966,0.8931706882976835,0.8378748406330676,0.8637651801109314,376432000,0.8568301200866699,0.8566777765750885,0.8284615367650986,,,,1.0,,,,1NANANA,,1,-0.009005512790748127,1.0,0,-0.009005512790748127,-0.009005512790748127,1.0016962713208457,1.0291732148892463
2000-02-25,0.8608370638296386,0.8772382162148745,0.8256910293980424,0.8275653123855591,249144000,0.8500820755958557,0.8543347001075745,0.8286021053791046,,,,1.0,,,,1NANANA,,1,-0.04190938528075794,1.0,0,-0.04190938528075794,-0.04190938528075794,0.9597157963517617,0.9860411981058166
2000-02-28,0.8256910496535489,0.8622427721959763,0.8125699672540203,0.8491216897964478,328328000,0.8530811429023742,0.857708728313446,0.8329601973295212,,,,1.0,,,,1NANANA,,1,0.02604794701792157,1.0,0,0.02604794701792157,0.02604794701792157,0.9847144225673948,1.0117255469915647
2000-02-29,0.8514645380922728,0.8791124892547891,0.8439665052738433,0.859431266784668,368961600,0.8542995929718018,0.8568183958530426,0.8370371401309967,,,,1.0,,,,1NANANA,,1,0.012141459948681321,1.0,0,0.012141459948681321,0.012141459948681321,0.9966702932898857,1.0240093721994206
2000-03-01,0.8889532372074846,0.9901723957286402,0.8884846415784378,0.977051317691803,1077003200,0.8753869533538818,0.8653001964092255,0.8483071893453598,,,,1.0,,,,1NANANA,,1,0.13685800767661038,1.0,0,0.13685800767661038,0.13685800767661038,1.1330726039400023,1.1641532547208098
2000-03-02,0.9522161175917668,0.9592448545338498,0.9048861388488002,0.9147271513938904,311259200,0.8855793476104736,0.8712047338485718,0.8569999426603317,,,,1.0,,,,1NANANA,,1,-0.06378801724063776,1.0,0,-0.06378801724063776,-0.06378801724063776,1.060796149144983,1.0898942268379341
2000-03-03,0.9362826485939544,0.9614709995251358,0.8997317753672057,0.959713339805603,323366400,0.9120089530944824,0.8810455143451691,0.8662549912929535,,,,1.0,,,,1NANANA,,1,0.04917989844639603,1.0,0,0.04917989844639603,0.04917989844639603,1.1129659960322613,1.1434951142311371
2000-03-06,0.9447178829864306,0.9681485719476632,0.9372197501884,0.9423750042915344,210560000,0.9306596159934998,0.891870379447937,0.8728858232498169,,,,1.0,,,,1NANANA,,1,-0.018066160795035535,1.0,0,-0.018066160795035535,-0.018066160795035535,1.0928589733885357,1.1228365476290998
2000-03-07,0.947997692402838,0.9554958231380962,0.908165862476174,0.921286940574646,273011200,0.9430307507514952,0.8986651718616485,0.876189512014389,,,,1.0,,,,1NANANA,,1,-0.022377571158885057,1.0,0,-0.022377571158885057,-0.022377571158885057,1.0684034439449077,1.0977101928847328
2000-03-08,0.9212872925257118,0.9292540219356756,0.88895358098215,0.9147271513938904,271230400,0.9305659174919128,0.9029764354228972,0.878860592842102,,,,1.0,,,,1NANANA,,1,-0.007120245486888166,1.0,0,-0.007120245486888166,-0.007120245486888166,1.060796149144983,1.0898942268379341
2000-03-09,0.906291812389073,0.9372197326152472,0.8866105906195206,0.9166014194488524,276718400,0.9309407711029052,0.9082600593566894,0.882468917965889,,,,1.0,,,,1NANANA,,1,0.0020489913873289467,1.0,0,0.0020489913873289467,0.0020489913873289467,1.062969711318293,1.0921274107218246
2000-03-10,0.9123842480204832,0.9592448288511932,0.9072289935041944,0.9428436756134032,248606400,0.9275668382644652,0.9197878956794738,0.8870612978935242,,,,1.0,,,,1NANANA,,1,0.028629953661134522,1.0,0,0.028629953661134522,0.028629953661134522,1.0934024848965254,1.1233949678828452
2000-03-13,0.91566435149727,0.9484666591549789,0.8959823262247523,0.9095720052719116,303956800,0.9210062384605407,0.9258329272270204,0.8917708277702332,,,,1.0,,,,1NANANA,,1,-0.035288639253845955,1.0,0,-0.035288639253845955,-0.035288639253845955,1.0548177990477532,1.0837518881216417
2000-03-14,0.9088687278024908,0.9315965674723538,0.8547443794460724,0.8566187620162964,428579200,0.9080726027488708,0.9255516767501832,0.8911850363016128,0.8299107432365418,,,1.0,1.0,,,11NANA,1.0,1,-0.058217758405817666,1.0,0,-0.058217758405817666,-0.058217758405817666,0.9934086712606348,1.0206582825271273
2000-03-15,0.8669287574554757,0.9016061520121617,0.8556819564351467,0.8716145157814026,443609600,0.8994500756263732,0.9150079965591432,0.8901540964841843,0.8305574202537537,,,1.0,1.0,,,11NANA,1.0,1,0.01750574985050468,1.0,0,0.01750574985050468,0.01750574985050468,1.0107990349590457,1.038525671103893
2000-03-16,0.8795811003053915,0.9147270848969918,0.8584932893174239,0.911446213722229,378100800,0.8984190344810485,0.914679902791977,0.8929423183202744,0.8334159278869628,,,1.0,1.0,,,11NANA,1.0,1,0.04569875468987261,1.0,0,0.04569875468987261,0.04569875468987261,1.056991292098399,1.0859850009868053
2000-03-17,0.9006686978416342,0.9372195601463318,0.8969191316733814,0.9372195601463318,305043200,0.8972942113876343,0.9124305248260498,0.8967380195856094,0.8365649819374085,,,1.0,1.0,,,11NANA,1.0,1,0.02827741893715019,1.0,0,0.02827741893715019,0.02827741893715019,1.0868802776779851,1.1166938538191706
2000-03-20,0.92597362993105,0.94659193853112,0.917538307639028,0.9222241640090942,204489600,0.8998246431350708,0.9104154407978058,0.9011429101228714,0.8407637226581574,,,0.0,1.0,,,01NANA,,1,-0.0159998753492685,1.0,0,-0.0159998753492685,-0.0159998753492685,1.069490328715559,1.0988268913547696
2000-03-21,0.9189443538423382,1.0253186991401133,0.9119156173571736,1.011729121208191,524328000,0.9308467149734496,0.9194596588611604,0.9090624153614044,0.8460777592658997,,,1.0,1.0,,,11NANA,1.0,1,0.09705336369630624,1.0,0,0.09705336369630624,0.09705336369630624,1.1732879625580723,1.2054717372807058
